,RandomState,VOC,RMSE,MAE,R2
1800,FALSE,143.106,0.140742466,0.102642118,0.454837623
1801,TRUE,143.106,0.193380548,0.150124108,0.062976658
1802,FALSE,143.106,0.136871407,0.099940076,0.473820396
1803,TRUE,143.106,0.1954827,0.150668495,0.067344045
1804,FALSE,143.106,0.13894639,0.102149873,0.473136006
1805,TRUE,143.106,0.194305659,0.150644076,0.046175462
1806,FALSE,143.106,0.138269959,0.100814471,0.450243979
1807,TRUE,143.106,0.19610303,0.150235379,0.030910898
1808,FALSE,143.106,0.136977334,0.100189575,0.468052452
1809,TRUE,143.106,0.194049876,0.150779981,0.061812529
1810,FALSE,143.106,0.136129462,0.099422281,0.471184732
1811,TRUE,143.106,0.19455989,0.150008286,0.072627766
1812,FALSE,143.106,0.136156108,0.100041967,0.47578611
1813,TRUE,143.106,0.19948228,0.15556121,0.052537868
1814,FALSE,143.106,0.137766599,0.10098958,0.454056784
1815,TRUE,143.106,0.200092015,0.155083386,0.030400266
1816,FALSE,143.106,0.13645656,0.099558931,0.468924508
1817,TRUE,143.106,0.191294939,0.147737431,0.072982132
1818,FALSE,143.106,0.137575193,0.099952873,0.462676373
1819,TRUE,143.106,0.200526609,0.154968455,0.06165713
1820,FALSE,143.106,0.133012901,0.097484283,0.482905001
1821,TRUE,143.106,0.198977918,0.154247804,0.043493754
1822,FALSE,143.106,0.140412734,0.10200989,0.452901794
1823,TRUE,143.106,0.198530276,0.153063553,0.061383571
1824,FALSE,143.106,0.133721677,0.097707853,0.488778497
1825,TRUE,143.106,0.200542486,0.155627929,0.062436994
1826,FALSE,143.106,0.13434394,0.098385989,0.480143379
1827,TRUE,143.106,0.197844766,0.153860879,0.055101959
1828,FALSE,143.106,0.138915446,0.10120852,0.446149062
1829,TRUE,143.106,0.194695426,0.149899998,0.055843173
1830,FALSE,143.106,0.136624055,0.100371504,0.481225479
1831,TRUE,143.106,0.196078424,0.152449447,0.08084345
1832,FALSE,143.106,0.13231564,0.09699373,0.496117439
1833,TRUE,143.106,0.201393525,0.155999052,0.050882718
1834,FALSE,143.106,0.135139212,0.098078461,0.486838353
1835,TRUE,143.106,0.193256433,0.149996801,0.041154712
1836,FALSE,143.106,0.136809085,0.100410922,0.4568807
1837,TRUE,143.106,0.191056274,0.147936133,0.080821899
1838,FALSE,143.106,0.133424449,0.097128487,0.48772588
1839,TRUE,143.106,0.198458937,0.15425491,0.046746428
1840,FALSE,143.106,0.138768238,0.101498777,0.465213754
1841,TRUE,143.106,0.195420316,0.1513824,0.050558504
1842,FALSE,143.106,0.139090076,0.102327088,0.44824328
1843,TRUE,143.106,0.198304551,0.153620242,0.059638464
1844,FALSE,143.106,0.136956165,0.100713157,0.465508236
1845,TRUE,143.106,0.192345298,0.149544493,0.12606515
1846,FALSE,143.106,0.136283449,0.099970592,0.475402382
1847,TRUE,143.106,0.198854193,0.153090293,0.052727468
1848,FALSE,143.106,0.134355839,0.099051357,0.485424107
1849,TRUE,143.106,0.198403589,0.15323503,0.085089529
1850,FALSE,143.106,0.135847492,0.100261637,0.472985775
1851,TRUE,143.106,0.201009122,0.154428654,0.049339805
1852,FALSE,143.106,0.135170899,0.098951826,0.476539595
1853,TRUE,143.106,0.195999051,0.151317622,0.069270312
1854,FALSE,143.106,0.138796627,0.101134021,0.465874775
1855,TRUE,143.106,0.194790742,0.150213103,0.043927211
1856,FALSE,143.106,0.13627814,0.100088168,0.45735741
1857,TRUE,143.106,0.196830172,0.151910805,0.069161967
1858,FALSE,143.106,0.135330877,0.099318149,0.484449642
1859,TRUE,143.106,0.193226298,0.150877772,0.073529516
1860,FALSE,143.106,0.136154285,0.100052741,0.486670157
1861,TRUE,143.106,0.201358057,0.155652842,0.048409811
1862,FALSE,143.106,0.136550317,0.100229781,0.483615162
1863,TRUE,143.106,0.198807511,0.153924794,0.050587958
1864,FALSE,143.106,0.137171583,0.099836086,0.47816144
1865,TRUE,143.106,0.195952202,0.152477874,0.053585538
1866,FALSE,143.106,0.136324969,0.100025173,0.467188707
1867,TRUE,143.106,0.190192742,0.149627467,0.101953374
1868,FALSE,143.106,0.137651429,0.100967177,0.464236979
1869,TRUE,143.106,0.192553824,0.149404313,0.070055177
1870,FALSE,143.106,0.13758325,0.100668367,0.467785119
1871,TRUE,143.106,0.194425378,0.150288103,0.070308713
1872,FALSE,143.106,0.133856705,0.097920573,0.486079338
1873,TRUE,143.106,0.200447599,0.155923597,0.041046299
1874,FALSE,143.106,0.136409366,0.098910418,0.471754592
1875,TRUE,143.106,0.200660244,0.155084656,0.049681315
1876,FALSE,143.106,0.138176118,0.100363421,0.462454637
1877,TRUE,143.106,0.195370846,0.152643065,0.039756246
1878,FALSE,143.106,0.136605499,0.099522395,0.472096527
1879,TRUE,143.106,0.195928389,0.153421881,0.08805386
1880,FALSE,143.106,0.138620737,0.101537564,0.461472131
1881,TRUE,143.106,0.194657874,0.150964921,0.072033571
1882,FALSE,143.106,0.13792854,0.100749512,0.4614171
1883,TRUE,143.106,0.195953054,0.151600739,0.065554076
1884,FALSE,143.106,0.139757482,0.101708157,0.438052877
1885,TRUE,143.106,0.195312513,0.151050613,0.041291728
1886,FALSE,143.106,0.137317759,0.100760547,0.469127811
1887,TRUE,143.106,0.193417307,0.150466145,0.076268445
1888,FALSE,143.106,0.135699011,0.099070682,0.466752374
1889,TRUE,143.106,0.193158448,0.150451339,0.083737
1890,FALSE,143.106,0.13813386,0.100869603,0.460199368
1891,TRUE,143.106,0.194566931,0.151483592,0.071029964
1892,FALSE,143.106,0.133948847,0.097545843,0.492679444
1893,TRUE,143.106,0.197102448,0.152696758,0.041586982
1894,FALSE,143.106,0.136470142,0.098764622,0.47777329
1895,TRUE,143.106,0.195366587,0.151303902,0.068585131
1896,FALSE,143.106,0.136424263,0.099548296,0.467044619
1897,TRUE,143.106,0.194830364,0.151714046,0.064347931
1898,FALSE,143.106,0.136561831,0.100747989,0.476994978
