,RandomState,VOC,RMSE,MAE,R2
200,FALSE,33.033,0.125899595,0.072965118,-0.055589926
201,TRUE,33.033,0.180521142,0.136927894,0.208687359
202,FALSE,33.033,0.122107701,0.070950196,-0.042653431
203,TRUE,33.033,0.182809051,0.136694189,0.235013368
204,FALSE,33.033,0.124491743,0.071633109,-0.052283888
205,TRUE,33.033,0.189230875,0.143172475,0.169281106
206,FALSE,33.033,0.12561387,0.07276618,-0.057293331
207,TRUE,33.033,0.189092059,0.144439064,0.154295423
208,FALSE,33.033,0.12216231,0.071651171,-0.061868826
209,TRUE,33.033,0.180707621,0.136995356,0.23847202
210,FALSE,33.033,0.122959258,0.070745517,-0.030131314
211,TRUE,33.033,0.174013736,0.129597339,0.292604326
212,FALSE,33.033,0.124653888,0.072323805,-0.045485415
213,TRUE,33.033,0.191190007,0.146623448,0.163469416
214,FALSE,33.033,0.125619892,0.072222593,-0.057167068
215,TRUE,33.033,0.186191648,0.13858793,0.231714385
216,FALSE,33.033,0.114318781,0.069286664,-0.048809021
217,TRUE,33.033,0.193429924,0.146358566,0.150616907
218,FALSE,33.033,0.124143148,0.071856726,-0.047648024
219,TRUE,33.033,0.1820348,0.135304348,0.242697561
220,FALSE,33.033,0.122885217,0.070903589,-0.059327068
221,TRUE,33.033,0.183228164,0.137253766,0.211071152
222,FALSE,33.033,0.118850497,0.070482293,-0.058030152
223,TRUE,33.033,0.186726602,0.141091583,0.222622251
224,FALSE,33.033,0.12682309,0.072401283,-0.050469947
225,TRUE,33.033,0.189651336,0.14503245,0.147859205
226,FALSE,33.033,0.123654803,0.071737705,-0.037693122
227,TRUE,33.033,0.183004602,0.138132382,0.244675135
228,FALSE,33.033,0.124020217,0.072111907,-0.031270906
229,TRUE,33.033,0.176795238,0.131937166,0.298196626
230,FALSE,33.033,0.121932434,0.071212251,-0.060508061
231,TRUE,33.033,0.189176268,0.145026534,0.193125604
232,FALSE,33.033,0.121794883,0.071430853,-0.037536923
233,TRUE,33.033,0.175024933,0.130059393,0.297560952
234,FALSE,33.033,0.121992825,0.070864205,-0.036078566
235,TRUE,33.033,0.187728606,0.141833367,0.177743404
236,FALSE,33.033,0.126689303,0.073213262,-0.06614151
237,TRUE,33.033,0.174192394,0.132203974,0.261488213
238,FALSE,33.033,0.121055257,0.071928906,-0.042384173
239,TRUE,33.033,0.175259731,0.131597882,0.294763977
240,FALSE,33.033,0.123460611,0.071616611,-0.052721558
241,TRUE,33.033,0.189525727,0.143993788,0.198941368
242,FALSE,33.033,0.12130561,0.071285016,-0.072968735
243,TRUE,33.033,0.172277105,0.129687156,0.288955575
244,FALSE,33.033,0.123001858,0.071644417,-0.063685129
245,TRUE,33.033,0.177878573,0.131319071,0.26258057
246,FALSE,33.033,0.12832071,0.072832097,-0.054985914
247,TRUE,33.033,0.186918399,0.141722881,0.175567615
248,FALSE,33.033,0.119849066,0.071044154,-0.044939011
249,TRUE,33.033,0.192485425,0.147299183,0.135781796
250,FALSE,33.033,0.124414305,0.071986873,-0.058170117
251,TRUE,33.033,0.174069628,0.127044178,0.308020787
252,FALSE,33.033,0.127627991,0.071913945,-0.041464151
253,TRUE,33.033,0.18155675,0.13579303,0.231665715
254,FALSE,33.033,0.122160246,0.071771018,-0.064287084
255,TRUE,33.033,0.175592725,0.132887012,0.264408002
256,FALSE,33.033,0.118223214,0.070054125,-0.039949827
257,TRUE,33.033,0.181449177,0.138283723,0.249362423
258,FALSE,33.033,0.121304971,0.071325615,-0.047897949
259,TRUE,33.033,0.186985549,0.142973438,0.190246356
260,FALSE,33.033,0.118861172,0.070101485,-0.038083065
261,TRUE,33.033,0.180314065,0.133090497,0.2820077
262,FALSE,33.033,0.121843904,0.071108957,-0.069773591
263,TRUE,33.033,0.188398439,0.145677971,0.122037529
264,FALSE,33.033,0.123328987,0.071919498,-0.050175422
265,TRUE,33.033,0.192827019,0.148174194,0.116762734
266,FALSE,33.033,0.119956176,0.070531964,-0.048616054
267,TRUE,33.033,0.188384172,0.145434216,0.144383677
268,FALSE,33.033,0.12231673,0.072537142,-0.045530384
269,TRUE,33.033,0.174560519,0.129899661,0.283966814
270,FALSE,33.033,0.125159013,0.071693821,-0.052494403
271,TRUE,33.033,0.182271767,0.137106435,0.22241465
272,FALSE,33.033,0.120258037,0.070570036,-0.056467508
273,TRUE,33.033,0.180031682,0.131314586,0.252632524
274,FALSE,33.033,0.125925428,0.073417703,-0.04199122
275,TRUE,33.033,0.178191708,0.133575367,0.231542755
276,FALSE,33.033,0.125121626,0.071428227,-0.071268738
277,TRUE,33.033,0.182456623,0.139295144,0.248458833
278,FALSE,33.033,0.121244024,0.071446274,-0.061128753
279,TRUE,33.033,0.184104036,0.139036358,0.222431326
280,FALSE,33.033,0.131003235,0.074235696,-0.055196587
281,TRUE,33.033,0.183146736,0.137756278,0.242350768
282,FALSE,33.033,0.124024185,0.071886492,-0.043328761
283,TRUE,33.033,0.191032632,0.148709622,0.135637659
284,FALSE,33.033,0.116155444,0.069538582,-0.039539065
285,TRUE,33.033,0.176586197,0.129899404,0.294301127
286,FALSE,33.033,0.126594244,0.07300047,-0.063158536
287,TRUE,33.033,0.178313878,0.133688162,0.254165468
288,FALSE,33.033,0.118275802,0.069301685,-0.054010227
289,TRUE,33.033,0.182917247,0.138312017,0.206653827
