,RandomState,VOC,RMSE,MAE,R2
1400,FALSE,79.054,0.122012529,0.08915348,0.052279126
1401,TRUE,79.054,0.158865153,0.110811256,0.293143998
1402,FALSE,79.054,0.124560005,0.090845498,0.055911167
1403,TRUE,79.054,0.161262366,0.111817105,0.249161135
1404,FALSE,79.054,0.121760441,0.089478586,0.051753777
1405,TRUE,79.054,0.16620231,0.11495232,0.258016454
1406,FALSE,79.054,0.119689693,0.087167808,0.056168843
1407,TRUE,79.054,0.165294207,0.114948783,0.242461433
1408,FALSE,79.054,0.119579151,0.087765499,0.047031561
1409,TRUE,79.054,0.168398162,0.117297093,0.261148494
1410,FALSE,79.054,0.122775121,0.089731995,0.051213319
1411,TRUE,79.054,0.172372344,0.1193951,0.235817478
1412,FALSE,79.054,0.119006468,0.087012052,0.0473862
1413,TRUE,79.054,0.170079257,0.116906991,0.242796008
1414,FALSE,79.054,0.11964044,0.0881557,0.036444043
1415,TRUE,79.054,0.168860674,0.117520775,0.274541923
1416,FALSE,79.054,0.124903169,0.090472619,0.037411519
1417,TRUE,79.054,0.167473755,0.115478744,0.301023091
1418,FALSE,79.054,0.122928807,0.088904441,0.072569038
1419,TRUE,79.054,0.16389625,0.113836645,0.234537632
1420,FALSE,79.054,0.124027865,0.090710195,0.049579663
1421,TRUE,79.054,0.159494931,0.112522703,0.30377984
1422,FALSE,79.054,0.119451769,0.088491195,0.046389436
1423,TRUE,79.054,0.166332151,0.115415803,0.247487051
1424,FALSE,79.054,0.12278669,0.089025516,0.032539883
1425,TRUE,79.054,0.160136982,0.110916559,0.27183018
1426,FALSE,79.054,0.122764099,0.089715429,0.049650759
1427,TRUE,79.054,0.167189853,0.116547968,0.246292541
1428,FALSE,79.054,0.122546262,0.08933319,0.041799311
1429,TRUE,79.054,0.167906124,0.116595121,0.240768864
1430,FALSE,79.054,0.123757498,0.090360889,0.053560077
1431,TRUE,79.054,0.165206701,0.115851133,0.254739867
1432,FALSE,79.054,0.124444956,0.090278789,0.064250766
1433,TRUE,79.054,0.163459183,0.115696885,0.257419465
1434,FALSE,79.054,0.122252372,0.088620643,0.061486569
1435,TRUE,79.054,0.167821791,0.118127831,0.249224361
1436,FALSE,79.054,0.122610674,0.089427369,0.04081085
1437,TRUE,79.054,0.167027281,0.115197181,0.251662047
1438,FALSE,79.054,0.119245935,0.087959066,0.040307956
1439,TRUE,79.054,0.168452613,0.119836803,0.214378246
1440,FALSE,79.054,0.120569888,0.087764018,0.064757038
1441,TRUE,79.054,0.167732888,0.115198794,0.283429334
1442,FALSE,79.054,0.121472578,0.089236909,0.046271859
1443,TRUE,79.054,0.161560705,0.112885947,0.243254526
1444,FALSE,79.054,0.121622959,0.088147458,0.046140548
1445,TRUE,79.054,0.164993457,0.115872699,0.234496182
1446,FALSE,79.054,0.121722345,0.088471009,0.04036021
1447,TRUE,79.054,0.162319869,0.111779064,0.280790042
1448,FALSE,79.054,0.125086123,0.091233421,0.061206781
1449,TRUE,79.054,0.167005179,0.115419103,0.230785279
1450,FALSE,79.054,0.125190933,0.090526351,0.061393243
1451,TRUE,79.054,0.163785083,0.113345744,0.230720066
1452,FALSE,79.054,0.12322341,0.089231365,0.045843183
1453,TRUE,79.054,0.167067361,0.114034286,0.263755546
1454,FALSE,79.054,0.119560359,0.087793023,0.077648381
1455,TRUE,79.054,0.16124512,0.111626518,0.271568805
1456,FALSE,79.054,0.121623424,0.089287661,0.049822446
1457,TRUE,79.054,0.168478345,0.11727347,0.237407189
1458,FALSE,79.054,0.123335638,0.08987126,0.030336383
1459,TRUE,79.054,0.164983505,0.116032669,0.28091866
1460,FALSE,79.054,0.118274968,0.087910135,0.06240225
1461,TRUE,79.054,0.163589034,0.113068427,0.236537957
1462,FALSE,79.054,0.12115459,0.088213981,0.061617145
1463,TRUE,79.054,0.163422763,0.113586409,0.243070226
1464,FALSE,79.054,0.122716728,0.08916996,0.06623719
1465,TRUE,79.054,0.159432826,0.11162652,0.284869023
1466,FALSE,79.054,0.121563481,0.0886986,0.047325385
1467,TRUE,79.054,0.167031061,0.115449844,0.239036452
1468,FALSE,79.054,0.123052767,0.089435079,0.046345608
1469,TRUE,79.054,0.168229879,0.117543485,0.253982584
1470,FALSE,79.054,0.121964958,0.088622538,0.054838806
1471,TRUE,79.054,0.173313788,0.119265942,0.242093925
1472,FALSE,79.054,0.12382631,0.089892564,0.034029713
1473,TRUE,79.054,0.166514321,0.116372075,0.26537112
