,RandomState,VOC,RMSE,MAE,R2
1200,FALSE,75.044,0.081411701,0.060687619,0.221904934
1201,TRUE,75.044,0.175225651,0.139877767,-0.036714735
1202,FALSE,75.044,0.082451609,0.061487003,0.235478095
1203,TRUE,75.044,0.176730925,0.140687126,-0.014699262
1204,FALSE,75.044,0.084982069,0.063243692,0.219557031
1205,TRUE,75.044,0.172902568,0.138053186,-0.038055693
1206,FALSE,75.044,0.083171763,0.06161517,0.237415678
1207,TRUE,75.044,0.17223545,0.136499652,-0.03044403
1208,FALSE,75.044,0.083361443,0.061975352,0.225010303
1209,TRUE,75.044,0.177020884,0.141788289,-0.052128065
1210,FALSE,75.044,0.082166308,0.061846022,0.210950015
1211,TRUE,75.044,0.174599607,0.138734891,-0.025468395
1212,FALSE,75.044,0.081986223,0.060725035,0.25526736
1213,TRUE,75.044,0.175579542,0.139299208,-0.033252491
1214,FALSE,75.044,0.080930042,0.060463502,0.240253679
1215,TRUE,75.044,0.172527722,0.136901908,-0.00414972
1216,FALSE,75.044,0.083510898,0.062309684,0.224383606
1217,TRUE,75.044,0.176383312,0.140516106,-0.059842246
1218,FALSE,75.044,0.081967984,0.061354187,0.252186738
1219,TRUE,75.044,0.176343547,0.140434369,-0.027858218
1220,FALSE,75.044,0.081432181,0.060906365,0.249199962
1221,TRUE,75.044,0.179240447,0.14435795,-0.04819567
1222,FALSE,75.044,0.082677898,0.061817949,0.229628011
1223,TRUE,75.044,0.178150998,0.141166547,-0.046006112
1224,FALSE,75.044,0.081550638,0.060950252,0.224490874
1225,TRUE,75.044,0.177879113,0.142045932,-0.038441338
1226,FALSE,75.044,0.083166741,0.061015599,0.221978491
1227,TRUE,75.044,0.175644351,0.139479982,-0.056946788
1228,FALSE,75.044,0.083491196,0.061915663,0.225131714
1229,TRUE,75.044,0.176112219,0.14064679,-0.016491293
1230,FALSE,75.044,0.082169548,0.061476571,0.230495347
1231,TRUE,75.044,0.17670344,0.140500694,-0.027302163
1232,FALSE,75.044,0.084061145,0.062385001,0.226577427
1233,TRUE,75.044,0.175289567,0.138138272,-0.050342541
1234,FALSE,75.044,0.084882111,0.06265579,0.207189893
1235,TRUE,75.044,0.180008602,0.14252163,-0.06343279
1236,FALSE,75.044,0.083831995,0.062751979,0.212774145
1237,TRUE,75.044,0.179005654,0.142199855,-0.052369596
1238,FALSE,75.044,0.082846207,0.062120178,0.204714605
