,RandomState,VOC,RMSE,MAE,R2
1600,FALSE,49.029,0.149858184,0.117421137,0.133082456
1601,TRUE,49.029,0.192640427,0.150687515,-0.038652542
1602,FALSE,49.029,0.149622228,0.117611566,0.110839035
1603,TRUE,49.029,0.197050998,0.155369887,-0.031762074
1604,FALSE,49.029,0.150596877,0.117883266,0.086627498
1605,TRUE,49.029,0.188298899,0.145953919,0.020662433
1606,FALSE,49.029,0.150180137,0.117062164,0.090790669
1607,TRUE,49.029,0.186791616,0.145940998,0.001240827
1608,FALSE,49.029,0.149018387,0.116176161,0.104708294
1609,TRUE,49.029,0.192586115,0.151405151,-0.002870908
1610,FALSE,49.029,0.14784338,0.11659679,0.120694458
1611,TRUE,49.029,0.189683875,0.146303509,-0.035274272
1612,FALSE,49.029,0.148144684,0.116686114,0.110757239
1613,TRUE,49.029,0.190987212,0.148970424,-0.086763245
1614,FALSE,49.029,0.147845677,0.115102358,0.135658241
1615,TRUE,49.029,0.189726962,0.147416435,8.84963E-07
1616,FALSE,49.029,0.148636066,0.116058451,0.111829062
1617,TRUE,49.029,0.194957304,0.151822268,-0.012348623
1618,FALSE,49.029,0.147586102,0.115266657,0.144203381
1619,TRUE,49.029,0.191513186,0.149087378,0.000790479
1620,FALSE,49.029,0.147075758,0.115800301,0.1149214
1621,TRUE,49.029,0.190410569,0.147889597,-0.000685123
1622,FALSE,49.029,0.150058291,0.11785183,0.105218905
1623,TRUE,49.029,0.189220254,0.146994127,-0.006083533
1624,FALSE,49.029,0.149942716,0.118129141,0.09621791
1625,TRUE,49.029,0.191068888,0.150154035,-0.006871473
1626,FALSE,49.029,0.152048827,0.118930608,0.118993525
1627,TRUE,49.029,0.183990391,0.14439996,-0.001250769
1628,FALSE,49.029,0.148474381,0.116372388,0.124527193
1629,TRUE,49.029,0.191969566,0.149154599,-0.002847532
1630,FALSE,49.029,0.152663618,0.119907397,0.124256393
1631,TRUE,49.029,0.189177088,0.147451972,-0.022543297
1632,FALSE,49.029,0.147444795,0.115441347,0.140381597
1633,TRUE,49.029,0.188547137,0.147757419,-0.004023478
1634,FALSE,49.029,0.14695354,0.115539111,0.131866875
1635,TRUE,49.029,0.197141481,0.152767027,0.003938889
1636,FALSE,49.029,0.148768569,0.115757057,0.126142955
1637,TRUE,49.029,0.191876078,0.148010402,-0.042271988
1638,FALSE,49.029,0.149125856,0.11697165,0.113571014
1639,TRUE,49.029,0.189837655,0.148361487,-0.030671049
1640,FALSE,49.029,0.148492361,0.116427642,0.129858747
1641,TRUE,49.029,0.192929598,0.151686921,0.005444126
1642,FALSE,49.029,0.151616761,0.119508386,0.126029472
1643,TRUE,49.029,0.191825111,0.149714007,-0.042161052
1644,FALSE,49.029,0.150981764,0.117721251,0.099379253
1645,TRUE,49.029,0.18470215,0.143443209,-0.009480489
1646,FALSE,49.029,0.148828945,0.116253837,0.110843285
1647,TRUE,49.029,0.191700759,0.149515882,-0.041068835
1648,FALSE,49.029,0.147488681,0.115167967,0.120431419
1649,TRUE,49.029,0.189985352,0.148410684,0.015761468
1650,FALSE,49.029,0.147042999,0.116304053,0.141978009
1651,TRUE,49.029,0.186542105,0.145623766,-0.024527565
1652,FALSE,49.029,0.151153155,0.118592546,0.135086945
1653,TRUE,49.029,0.189409436,0.147727782,0.014781187
1654,FALSE,49.029,0.150905394,0.11800376,0.127722005
1655,TRUE,49.029,0.18755363,0.144953098,0.006808611
1656,FALSE,49.029,0.150122161,0.118016327,0.116122848
1657,TRUE,49.029,0.18604817,0.14400355,-0.036638045
1658,FALSE,49.029,0.147395734,0.116166348,0.100241637
1659,TRUE,49.029,0.194851153,0.151976997,-0.013278093
1660,FALSE,49.029,0.151704427,0.118561028,0.096607394
1661,TRUE,49.029,0.193006883,0.150048165,-0.029363592
1662,FALSE,49.029,0.151512449,0.117714357,0.085383992
1663,TRUE,49.029,0.190298194,0.147395745,0.001890057
1664,FALSE,49.029,0.149614637,0.117857697,0.129586466
