,RandomState,VOC,RMSE,MAE,R2
600,FALSE,127.076,0.166214918,0.12944499,0.156583194
601,TRUE,127.076,0.182238806,0.145015966,0.081368774
602,FALSE,127.076,0.169744447,0.131988752,0.129866583
603,TRUE,127.076,0.186681412,0.147635353,0.115241153
604,FALSE,127.076,0.171581119,0.133870159,0.114167099
605,TRUE,127.076,0.184725791,0.146623767,0.111198796
606,FALSE,127.076,0.1660351,0.128585102,0.151888563
607,TRUE,127.076,0.186222881,0.147268458,0.114323475
608,FALSE,127.076,0.168368241,0.129945279,0.13520195
609,TRUE,127.076,0.1839089,0.145971401,0.113413945
610,FALSE,127.076,0.165046322,0.128460632,0.134545529
611,TRUE,127.076,0.185798088,0.147430982,0.100981232
612,FALSE,127.076,0.169417196,0.132378745,0.148887099
613,TRUE,127.076,0.182569935,0.144845349,0.095349842
614,FALSE,127.076,0.167953546,0.131195156,0.144206064
615,TRUE,127.076,0.184122361,0.145227623,0.095562023
616,FALSE,127.076,0.169911681,0.132107396,0.14784682
617,TRUE,127.076,0.183621213,0.145071642,0.111214668
618,FALSE,127.076,0.167683503,0.130340341,0.137466908
619,TRUE,127.076,0.182146965,0.144958128,0.12581965
620,FALSE,127.076,0.164111039,0.12701628,0.163234001
621,TRUE,127.076,0.182918473,0.145013172,0.09588129
622,FALSE,127.076,0.167471942,0.129962204,0.150867039
623,TRUE,127.076,0.184190117,0.145800427,0.093227144
624,FALSE,127.076,0.162950799,0.126976052,0.163151311
625,TRUE,127.076,0.184370705,0.146999652,0.109275824
626,FALSE,127.076,0.167400194,0.130196347,0.148520375
627,TRUE,127.076,0.187184511,0.145859544,0.059866663
628,FALSE,127.076,0.16895639,0.131160304,0.143838711
629,TRUE,127.076,0.180970963,0.143757228,0.119737361
630,FALSE,127.076,0.16746534,0.130101996,0.150279892
631,TRUE,127.076,0.18122123,0.144169545,0.089967238
632,FALSE,127.076,0.166521212,0.129567439,0.151324076
633,TRUE,127.076,0.182147729,0.14427335,0.076541781
634,FALSE,127.076,0.167172262,0.130698362,0.155365893
635,TRUE,127.076,0.184703693,0.146027539,0.093441422
636,FALSE,127.076,0.165316006,0.128498063,0.147140777
637,TRUE,127.076,0.183251939,0.14480119,0.102529482
638,FALSE,127.076,0.167490723,0.130428094,0.146939196
639,TRUE,127.076,0.180351616,0.142116185,0.127620271
640,FALSE,127.076,0.167754707,0.131101152,0.141879547
641,TRUE,127.076,0.181003918,0.143301771,0.132549402
642,FALSE,127.076,0.165468945,0.129068739,0.164650107
643,TRUE,127.076,0.178504889,0.141194329,0.139924587
644,FALSE,127.076,0.166768974,0.12868032,0.126276321
645,TRUE,127.076,0.182259031,0.144948424,0.106656191
646,FALSE,127.076,0.165860415,0.129696387,0.146990591
647,TRUE,127.076,0.18703085,0.147752628,0.084042747
648,FALSE,127.076,0.167704122,0.130008875,0.159661972
649,TRUE,127.076,0.176506771,0.139929823,0.134663421
650,FALSE,127.076,0.165935669,0.128974238,0.171963421
651,TRUE,127.076,0.18637941,0.147308318,0.099369396
652,FALSE,127.076,0.166646345,0.129852537,0.143458672
653,TRUE,127.076,0.183691213,0.144466221,0.113348391
654,FALSE,127.076,0.168877345,0.132284868,0.146744841
655,TRUE,127.076,0.187275312,0.148034318,0.069515158
656,FALSE,127.076,0.170627779,0.132346203,0.135186291
657,TRUE,127.076,0.182661987,0.145765941,0.135530435
658,FALSE,127.076,0.170792292,0.133126324,0.12621212
659,TRUE,127.076,0.180264306,0.143685342,0.12653899
660,FALSE,127.076,0.165886967,0.128522226,0.147310898
661,TRUE,127.076,0.184028965,0.145816163,0.127746687
662,FALSE,127.076,0.165338801,0.128423599,0.148802877
663,TRUE,127.076,0.185340119,0.147691365,0.073423369
664,FALSE,127.076,0.166307858,0.129695475,0.160710208
665,TRUE,127.076,0.183344507,0.1452723,0.074991546
666,FALSE,127.076,0.167528865,0.13144821,0.134016055
667,TRUE,127.076,0.176619254,0.139436179,0.138109087
668,FALSE,127.076,0.1678219,0.130821642,0.160198033
