,RandomState,VOC,RMSE,MAE,R2
2000,FALSE,143.143,0.078173086,0.061548059,0.16604561
2001,TRUE,143.143,0.203987232,0.16240843,0.046295995
2002,FALSE,143.143,0.079311947,0.062192264,0.177546927
2003,TRUE,143.143,0.208307128,0.164577146,0.066196046
2004,FALSE,143.143,0.077182003,0.060654954,0.207646779
2005,TRUE,143.143,0.210317606,0.166194572,0.01863493
2006,FALSE,143.143,0.079614788,0.061770182,0.15928401
2007,TRUE,143.143,0.207900787,0.165167795,0.076359805
2008,FALSE,143.143,0.07757083,0.059848746,0.193471537
2009,TRUE,143.143,0.208817826,0.167029607,0.038897146
2010,FALSE,143.143,0.079780024,0.061335751,0.134172927
2011,TRUE,143.143,0.212382407,0.16761518,0.030135318
2012,FALSE,143.143,0.080159449,0.06154037,0.164890565
2013,TRUE,143.143,0.212625082,0.167639908,0.027984256
2014,FALSE,143.143,0.081109368,0.062698551,0.126262961
2015,TRUE,143.143,0.206362001,0.163369881,0.02919289
2016,FALSE,143.143,0.083085651,0.064666888,0.133182275
2017,TRUE,143.143,0.202053693,0.159540721,0.078717078
2018,FALSE,143.143,0.079348468,0.060821706,0.163075393
2019,TRUE,143.143,0.210733498,0.168312739,0.037928725
2020,FALSE,143.143,0.078263646,0.061036271,0.1026289
2021,TRUE,143.143,0.207270136,0.1619367,0.062060727
2022,FALSE,143.143,0.080170362,0.061372794,0.134040303
2023,TRUE,143.143,0.209661206,0.16642358,0.066348732
2024,FALSE,143.143,0.079224479,0.06055954,0.136688758
2025,TRUE,143.143,0.2050227,0.160266157,0.059350855
2026,FALSE,143.143,0.081499504,0.062609574,0.122854776
2027,TRUE,143.143,0.212329679,0.168366844,0.034386623
2028,FALSE,143.143,0.077650465,0.059964126,0.196380709
2029,TRUE,143.143,0.211369202,0.166811043,0.00465753
2030,FALSE,143.143,0.078619179,0.060782571,0.162275025
2031,TRUE,143.143,0.207992751,0.162765896,0.042140134
2032,FALSE,143.143,0.076757266,0.059262893,0.158091607
2033,TRUE,143.143,0.211063655,0.165919714,0.03809533
2034,FALSE,143.143,0.080375034,0.062608252,0.163051263
2035,TRUE,143.143,0.21016998,0.167370296,0.044735916
2036,FALSE,143.143,0.082259716,0.063518128,0.1198671
2037,TRUE,143.143,0.203439643,0.159687521,0.076619613
2038,FALSE,143.143,0.07626001,0.059301371,0.172464707
2039,TRUE,143.143,0.206055258,0.163537285,0.078855951
2040,FALSE,143.143,0.079382316,0.061408182,0.154339927
2041,TRUE,143.143,0.208357346,0.164936334,0.034111997
2042,FALSE,143.143,0.079021812,0.06135789,0.155789063
2043,TRUE,143.143,0.206194079,0.163345202,0.026652426
2044,FALSE,143.143,0.075809478,0.059401173,0.166751419
2045,TRUE,143.143,0.211514745,0.167771041,0.034636896
2046,FALSE,143.143,0.077511004,0.059729654,0.162907388
2047,TRUE,143.143,0.211464562,0.166732942,0.03398324
2048,FALSE,143.143,0.079335011,0.062369552,0.175248307
2049,TRUE,143.143,0.210608896,0.164977778,0.050212678
2050,FALSE,143.143,0.076968999,0.059746289,0.16596505
2051,TRUE,143.143,0.221617473,0.175888897,0.032565122
2052,FALSE,143.143,0.080061921,0.061302224,0.103855225
2053,TRUE,143.143,0.21367926,0.167518782,0.030040873
2054,FALSE,143.143,0.078327859,0.061186209,0.17269524
2055,TRUE,143.143,0.210464688,0.165995487,0.037182205
2056,FALSE,143.143,0.079337704,0.060816095,0.168943772
2057,TRUE,143.143,0.210542385,0.166399458,0.06016614
2058,FALSE,143.143,0.079300693,0.061835108,0.130903142
2059,TRUE,143.143,0.208915382,0.165903483,0.049374682
2060,FALSE,143.143,0.078686406,0.061288981,0.183986683
2061,TRUE,143.143,0.205438512,0.163217724,0.06414888
2062,FALSE,143.143,0.079667546,0.060695418,0.159778001
2063,TRUE,143.143,0.207364656,0.164861239,0.045863208
2064,FALSE,143.143,0.077081795,0.059088903,0.140609642
2065,TRUE,143.143,0.215543594,0.169599895,0.023652318
2066,FALSE,143.143,0.074775625,0.058214484,0.174560882
2067,TRUE,143.143,0.215076574,0.170896578,0.030943392
2068,FALSE,143.143,0.079187821,0.061044232,0.204354157
2069,TRUE,143.143,0.212594674,0.166766814,0.033867348
2070,FALSE,143.143,0.078861203,0.060722585,0.166851522
2071,TRUE,143.143,0.20491185,0.161352397,0.032426614
2072,FALSE,143.143,0.077423837,0.060387263,0.174165421
2073,TRUE,143.143,0.208066228,0.164582035,0.05821302
2074,FALSE,143.143,0.07965669,0.060994549,0.164960188
2075,TRUE,143.143,0.208198935,0.164102904,0.035667592
2076,FALSE,143.143,0.078949814,0.060844414,0.19233326
2077,TRUE,143.143,0.207889163,0.165334693,0.066546212
2078,FALSE,143.143,0.079462857,0.061551083,0.166890756
2079,TRUE,143.143,0.209532131,0.16623165,0.039242625
2080,FALSE,143.143,0.080661112,0.062637648,0.145094643
2081,TRUE,143.143,0.201463499,0.158215458,0.060360096
2082,FALSE,143.143,0.079156022,0.061224851,0.152580434
2083,TRUE,143.143,0.206289636,0.161002731,0.070164787
2084,FALSE,143.143,0.079553526,0.061678677,0.20598086
2085,TRUE,143.143,0.208296113,0.162502928,0.048608611
2086,FALSE,143.143,0.079525682,0.062301511,0.208137603
2087,TRUE,143.143,0.205497536,0.160629873,0.041424894
2088,FALSE,143.143,0.078020376,0.060152856,0.13727492
2089,TRUE,143.143,0.207178728,0.163720229,0.070483146
2090,FALSE,143.143,0.078338243,0.060621503,0.147066457
2091,TRUE,143.143,0.212487221,0.168396227,0.031755715
2092,FALSE,143.143,0.080974657,0.062943589,0.170061968
2093,TRUE,143.143,0.204043207,0.161474819,0.05985528
