,RandomState,VOC,RMSE,MAE,R2
1800,FALSE,83.085,0.081997689,0.057768591,0.015220499
1801,TRUE,83.085,0.201752298,0.160718069,-0.012026867
1802,FALSE,83.085,0.082194622,0.057912375,0.032335221
1803,TRUE,83.085,0.203376679,0.162818507,-0.03447159
1804,FALSE,83.085,0.08374085,0.058839769,0.021666144
1805,TRUE,83.085,0.203656388,0.162021522,-0.041561568
1806,FALSE,83.085,0.084654161,0.059862082,0.007499129
1807,TRUE,83.085,0.206470189,0.164739088,-0.044489256
1808,FALSE,83.085,0.082771598,0.058681872,0.005083468
1809,TRUE,83.085,0.200763869,0.159827226,-0.058888937
1810,FALSE,83.085,0.083268085,0.05870297,0.010774012
1811,TRUE,83.085,0.201683273,0.159998471,-0.026649716
1812,FALSE,83.085,0.085879666,0.059064997,0.016786175
1813,TRUE,83.085,0.206778304,0.165460127,-0.051957666
1814,FALSE,83.085,0.082135613,0.058445544,0.024977972
1815,TRUE,83.085,0.201372236,0.158785411,-0.031084673
1816,FALSE,83.085,0.081450296,0.057765866,0.03177253
1817,TRUE,83.085,0.205143734,0.162377743,-0.025953539
1818,FALSE,83.085,0.083612879,0.057830709,-0.011904575
1819,TRUE,83.085,0.205096815,0.16294843,-0.042473413
1820,FALSE,83.085,0.083242185,0.059235416,0.008637204
1821,TRUE,83.085,0.205267261,0.16441751,-0.073587674
1822,FALSE,83.085,0.084235253,0.058941035,0.032062076
1823,TRUE,83.085,0.203980443,0.161695967,-0.021953752
1824,FALSE,83.085,0.086104597,0.059290772,0.024318879
1825,TRUE,83.085,0.205042974,0.162965021,-0.021384487
1826,FALSE,83.085,0.082296474,0.057362997,0.027475518
1827,TRUE,83.085,0.202969491,0.161228673,-0.041396524
1828,FALSE,83.085,0.081388693,0.057517548,0.030882065
1829,TRUE,83.085,0.198279475,0.156997652,-0.027558875
1830,FALSE,83.085,0.083530311,0.058282892,0.042621291
1831,TRUE,83.085,0.205509476,0.164569542,-0.044542966
1832,FALSE,83.085,0.084418544,0.058975199,0.010023113
1833,TRUE,83.085,0.198990679,0.158052438,-0.029674001
1834,FALSE,83.085,0.083439576,0.058796134,0.017364933
1835,TRUE,83.085,0.208850351,0.165696856,-0.027574399
1836,FALSE,83.085,0.084412697,0.058532615,0.015375583
1837,TRUE,83.085,0.207733149,0.165362367,-0.065214647
1838,FALSE,83.085,0.083174087,0.057812119,0.032268671
1839,TRUE,83.085,0.202165574,0.16056628,-0.034068676
1840,FALSE,83.085,0.081242817,0.056855725,0.048279601
1841,TRUE,83.085,0.205865536,0.163655226,-0.033225195
1842,FALSE,83.085,0.082066195,0.057995397,0.007539764
1843,TRUE,83.085,0.20845857,0.16486186,-0.040806313
1844,FALSE,83.085,0.082034921,0.057841965,0.025800447
1845,TRUE,83.085,0.20330144,0.160716084,-0.038627212
1846,FALSE,83.085,0.085774217,0.05928558,0.008186765
1847,TRUE,83.085,0.205126099,0.162443027,-0.04020707
1848,FALSE,83.085,0.083095703,0.058602749,-0.001115681
1849,TRUE,83.085,0.206078889,0.163454961,-0.035779515
1850,FALSE,83.085,0.083063865,0.058430578,0.024339322
1851,TRUE,83.085,0.200864175,0.159908734,-0.03189782
1852,FALSE,83.085,0.082721134,0.056953709,0.035792369
1853,TRUE,83.085,0.20604262,0.164975171,-0.041217027
1854,FALSE,83.085,0.084867702,0.058767773,0.013880076
1855,TRUE,83.085,0.207536443,0.165047584,-0.035356205
1856,FALSE,83.085,0.079901138,0.056642698,0.016026746
1857,TRUE,83.085,0.204994623,0.163425397,-0.037429988
1858,FALSE,83.085,0.08215473,0.05821548,0.015339026
1859,TRUE,83.085,0.204463366,0.162439788,-0.059308304
1860,FALSE,83.085,0.083689094,0.058750697,0.008423483
1861,TRUE,83.085,0.205452931,0.163665461,-0.045578659
1862,FALSE,83.085,0.08421184,0.059137694,0.008892896
1863,TRUE,83.085,0.202302555,0.161891126,-0.048611976
1864,FALSE,83.085,0.081054967,0.056740101,0.03398129
1865,TRUE,83.085,0.207495586,0.164656128,-0.037929773
1866,FALSE,83.085,0.084498794,0.059155862,-0.023306927
1867,TRUE,83.085,0.20351092,0.161797864,-0.038968084
1868,FALSE,83.085,0.081869666,0.058634012,-0.017312996
1869,TRUE,83.085,0.20869369,0.167476521,-0.058610694
1870,FALSE,83.085,0.080838112,0.057637297,-0.01402499
1871,TRUE,83.085,0.206044435,0.16429997,-0.055679767
1872,FALSE,83.085,0.080119009,0.057424652,0.016742999
1873,TRUE,83.085,0.204933599,0.162065462,-0.045864366
1874,FALSE,83.085,0.08548451,0.058812049,0.007370823
1875,TRUE,83.085,0.201416474,0.159338322,-0.042457048
1876,FALSE,83.085,0.079489353,0.057405058,0.008369623
1877,TRUE,83.085,0.200245631,0.158627172,-0.02486781
1878,FALSE,83.085,0.086589622,0.059308842,0.032315413
1879,TRUE,83.085,0.203081527,0.16151445,-0.028466661
1880,FALSE,83.085,0.082985387,0.057121245,0.042854618
1881,TRUE,83.085,0.205912861,0.163086174,-0.044750342
1882,FALSE,83.085,0.08591779,0.059928424,-0.003905945
1883,TRUE,83.085,0.203023446,0.161592081,-0.026220103
1884,FALSE,83.085,0.085536652,0.058996792,0.015757113
1885,TRUE,83.085,0.207805196,0.166429756,-0.059995441
1886,FALSE,83.085,0.082969761,0.058036244,0.020809581
1887,TRUE,83.085,0.201305822,0.160951101,-0.022130147
1888,FALSE,83.085,0.084599836,0.058639788,0.010272721
1889,TRUE,83.085,0.209072864,0.166419588,-0.051126995
1890,FALSE,83.085,0.082344778,0.057939598,0.01507984
1891,TRUE,83.085,0.202671547,0.159112527,-0.038378378
1892,FALSE,83.085,0.083129976,0.058427319,0.011217762
1893,TRUE,83.085,0.204724841,0.164389736,-0.03698129
1894,FALSE,83.085,0.081426534,0.056789942,0.04687336
1895,TRUE,83.085,0.20114395,0.160063202,-0.062206768
1896,FALSE,83.085,0.082449803,0.057935158,0.026476168
1897,TRUE,83.085,0.206835155,0.164486386,-0.049076642
1898,FALSE,83.085,0.083725223,0.05832576,0.009515757
1899,TRUE,83.085,0.202367601,0.160256936,0.00339503
1900,FALSE,83.085,0.084789865,0.059266963,0.021858061
1901,TRUE,83.085,0.204098628,0.16267106,-0.035107708
