,RandomState,VOC,RMSE,MAE,R2
400,FALSE,125.096,0.139694999,0.108344528,0.190375806
401,TRUE,125.096,0.19592986,0.156442516,-0.057613282
402,FALSE,125.096,0.139197535,0.10680714,0.161118596
403,TRUE,125.096,0.197245561,0.156252898,-0.053877724
404,FALSE,125.096,0.137926887,0.106822559,0.201169038
405,TRUE,125.096,0.193287167,0.153244345,-0.022143113
406,FALSE,125.096,0.140029924,0.108710298,0.178044935
407,TRUE,125.096,0.194037216,0.153572568,-0.036605715
408,FALSE,125.096,0.137422633,0.106766717,0.219820367
409,TRUE,125.096,0.196394976,0.155507601,-0.046171202
410,FALSE,125.096,0.136876943,0.105896653,0.228920299
411,TRUE,125.096,0.19452937,0.155155407,-0.054780049
412,FALSE,125.096,0.138556285,0.107121754,0.199198054
413,TRUE,125.096,0.198105715,0.156999731,-0.050422085
414,FALSE,125.096,0.139889137,0.10790653,0.18941264
415,TRUE,125.096,0.192453202,0.151867282,-0.021057439
416,FALSE,125.096,0.136232403,0.104815896,0.20613521
417,TRUE,125.096,0.190412511,0.151314155,-0.045161417
418,FALSE,125.096,0.139383931,0.107445961,0.181458811
419,TRUE,125.096,0.194666263,0.15546772,-0.039671879
420,FALSE,125.096,0.138463434,0.107253418,0.178540024
421,TRUE,125.096,0.194987718,0.15589721,-0.06318482
422,FALSE,125.096,0.136370578,0.105509588,0.205933521
423,TRUE,125.096,0.193492101,0.15475549,-0.048036565
424,FALSE,125.096,0.13381576,0.104134822,0.219725467
425,TRUE,125.096,0.197485119,0.156629708,-0.032571866
426,FALSE,125.096,0.137046584,0.105780693,0.206696651
427,TRUE,125.096,0.200689899,0.160576403,-0.050728613
428,FALSE,125.096,0.139135924,0.107630747,0.178802271
429,TRUE,125.096,0.196677134,0.156067605,-0.045780793
430,FALSE,125.096,0.139800195,0.107669804,0.171720512
431,TRUE,125.096,0.19519334,0.15527396,-0.022362803
432,FALSE,125.096,0.1386568,0.107451105,0.194612984
433,TRUE,125.096,0.202115949,0.159939924,-0.053304763
434,FALSE,125.096,0.13972147,0.107732858,0.191962451
435,TRUE,125.096,0.198408189,0.15743243,-0.023685165
436,FALSE,125.096,0.139763242,0.108449097,0.201475358
437,TRUE,125.096,0.192626911,0.152889673,-0.026785477
438,FALSE,125.096,0.140124902,0.108062869,0.20950866
439,TRUE,125.096,0.194456086,0.155216694,-0.04226626
440,FALSE,125.096,0.139391233,0.107789956,0.185388454
441,TRUE,125.096,0.196749825,0.157431489,-0.032272703
442,FALSE,125.096,0.137690565,0.10675798,0.202888045
443,TRUE,125.096,0.194693516,0.154925724,-0.04200641
444,FALSE,125.096,0.141709908,0.108721682,0.18786381
445,TRUE,125.096,0.192869273,0.153834694,-0.02767795
446,FALSE,125.096,0.141527086,0.108971759,0.18106377
447,TRUE,125.096,0.197067996,0.156514148,-0.052389992
448,FALSE,125.096,0.140088769,0.108122169,0.201210752
449,TRUE,125.096,0.19574792,0.156182903,-0.059080815
450,FALSE,125.096,0.136917836,0.10663825,0.181405257
451,TRUE,125.096,0.193728347,0.153275596,-0.018948385
452,FALSE,125.096,0.139077052,0.106058873,0.206385806
453,TRUE,125.096,0.192532129,0.154591989,-0.024119273
454,FALSE,125.096,0.13500441,0.104364257,0.211834531
455,TRUE,125.096,0.194607674,0.15433658,-0.025002251
456,FALSE,125.096,0.135226423,0.105260818,0.214067417
457,TRUE,125.096,0.197939046,0.157399617,-0.065748493
458,FALSE,125.096,0.137267896,0.106816758,0.226024796
459,TRUE,125.096,0.197568219,0.157002646,-0.017397155
460,FALSE,125.096,0.137509689,0.105379985,0.201961203
461,TRUE,125.096,0.192470838,0.151690152,-0.022242887
462,FALSE,125.096,0.139379124,0.107824697,0.185084099
463,TRUE,125.096,0.194452165,0.155538573,-0.029650586
464,FALSE,125.096,0.137386236,0.10631222,0.21743178
465,TRUE,125.096,0.193143148,0.154219653,-0.024599155
466,FALSE,125.096,0.141039852,0.109179141,0.177354605
467,TRUE,125.096,0.196844856,0.156041221,-0.062555505
468,FALSE,125.096,0.136877749,0.106004228,0.206948333
469,TRUE,125.096,0.195565917,0.156339119,-0.054173992
470,FALSE,125.096,0.136312068,0.105722742,0.209956824
471,TRUE,125.096,0.192038036,0.152572196,-0.021373905
472,FALSE,125.096,0.138944198,0.107178283,0.200627293
473,TRUE,125.096,0.194042465,0.154340754,-0.042867659
474,FALSE,125.096,0.139473258,0.107422861,0.178350699
475,TRUE,125.096,0.198322958,0.159058268,-0.048872229
476,FALSE,125.096,0.138706086,0.107053031,0.167249192
477,TRUE,125.096,0.19356462,0.153362128,-0.011155879
478,FALSE,125.096,0.136584403,0.105466975,0.204022854
479,TRUE,125.096,0.194795123,0.155795482,-0.037959767
480,FALSE,125.096,0.142017859,0.109752755,0.189279132
481,TRUE,125.096,0.201588819,0.161126726,-0.048646054
482,FALSE,125.096,0.138138103,0.106595707,0.165476671
