,RandomState,VOC,RMSE,MAE,R2
200,FALSE,357.068,0.125558907,0.093874167,0.232467985
201,TRUE,357.068,0.160898221,0.116804105,-0.082011081
202,FALSE,357.068,0.126246001,0.093886553,0.226538455
203,TRUE,357.068,0.164431452,0.118839558,-0.101951393
204,FALSE,357.068,0.125010076,0.092502904,0.223884913
205,TRUE,357.068,0.16421286,0.1188503,-0.110933912
206,FALSE,357.068,0.125582251,0.093790116,0.2347286
207,TRUE,357.068,0.170959432,0.121581883,-0.082801856
208,FALSE,357.068,0.128596503,0.095701749,0.235665059
209,TRUE,357.068,0.164487565,0.120239167,-0.069527064
210,FALSE,357.068,0.125018252,0.093222672,0.247597886
211,TRUE,357.068,0.172508337,0.121905854,-0.058512914
212,FALSE,357.068,0.1249956,0.093084876,0.232925355
213,TRUE,357.068,0.161055208,0.117452326,-0.132390976
214,FALSE,357.068,0.125516634,0.093285339,0.242000037
215,TRUE,357.068,0.170888859,0.123560016,-0.070592925
216,FALSE,357.068,0.127028186,0.094294313,0.224187046
217,TRUE,357.068,0.173266315,0.12498205,-0.097989455
218,FALSE,357.068,0.126682964,0.092858635,0.230398279
219,TRUE,357.068,0.168662848,0.12216754,-0.093665855
220,FALSE,357.068,0.123928144,0.091794403,0.261208488
221,TRUE,357.068,0.163737104,0.115580031,-0.080522678
222,FALSE,357.068,0.125602079,0.093320674,0.241049654
223,TRUE,357.068,0.167657123,0.121343787,-0.107525609
224,FALSE,357.068,0.124821894,0.092747737,0.252149647
225,TRUE,357.068,0.172084195,0.122847469,-0.092166547
226,FALSE,357.068,0.126030232,0.09397617,0.220362907
227,TRUE,357.068,0.171637736,0.125138501,-0.095167612
228,FALSE,357.068,0.124898544,0.092551176,0.245760642
229,TRUE,357.068,0.167890224,0.120208158,-0.080801939
230,FALSE,357.068,0.124411689,0.092830495,0.256307302
231,TRUE,357.068,0.169460713,0.121773955,-0.071758989
232,FALSE,357.068,0.1272014,0.09468046,0.218693736
233,TRUE,357.068,0.165541578,0.119705013,-0.087921526
234,FALSE,357.068,0.124135418,0.091202249,0.228165569
235,TRUE,357.068,0.164630808,0.118283081,-0.089048227
236,FALSE,357.068,0.126874081,0.094447505,0.239801336
237,TRUE,357.068,0.167264455,0.120785314,-0.081732968
238,FALSE,357.068,0.125755226,0.0932641,0.256341466
239,TRUE,357.068,0.162294609,0.117709971,-0.080010363
