,0
329,0.10736783917214976
330,0.01595303163313555
331,0.03431154213780163
332,0.07349322016023818
333,0.011519883951411902
334,0.03347414327762965
335,0.08496865031424383
336,0.026930646458531715
337,0.013875503486076135
338,0.0011242187993993902
339,0.11043202912197037
340,0.0784469708752712
341,0.16972623453719338
342,0.13074418581640823
343,0.042152847592449305
344,0.06423325857035012
345,0.19599447171178763
346,0.11396503033972794
347,0.08298325309419352
348,0.05806615237127166
349,0.13802890114342525
350,0.05726478338367036
351,0.07021360617459838
352,0.03311013706534949
353,0.14514384181036144
354,0.1825970608783155
355,0.09807672500499043
356,0.06929454374080468
357,0.02060119505960778
358,0.07995225924576888
359,0.016377520814015778
360,0.04753272542130271
361,0.06449732163553734
362,0.11735740042243892
363,0.14184733000567495
364,0.12698207480242263
365,0.10183050142979833
366,0.010402032057319488
367,0.16283592340238617
368,0.1313800593785166
369,0.07688176544347003
370,0.03168799929330124
371,0.07215103399440725
372,0.04860169010296411
373,0.02432348098348258
374,0.11099829222369706
375,0.03548076274028911
376,0.009984050341247941
377,0.0013000880728319952
378,0.06336856122217982
379,0.02766416742881672
380,0.06664426086485076
381,0.014869339343438703
382,0.1311457698171029
383,0.05155853975138358
384,0.00947448348897395
385,0.01917838792944415
386,0.030036704557902638
387,0.018045697734727195
388,0.0482113028694221
389,0.0156280888019823
390,0.004076323592210884
391,0.08930195916705463
392,0.10600018838896841
393,0.054323660394631546
394,0.008282722878266147
395,0.02438249189097419
396,0.0008705008727205588
397,0.10549350411780634
398,0.024314989312202884
399,0.028759458809699878
400,0.01119422182528107
401,0.006465860907528542
402,0.051276252783004295
403,0.04542651571377343
404,0.09557660173831461
405,0.10021101473651861
406,0.11048213756556269
407,0.04969105220454384
408,0.05719277290761715
409,0.08433579176699824
410,0.15437979316837602
411,0.0007902974998574841
412,0.050506723638980566
413,0.13216327782148252
414,0.062045868685950634
415,0.021786063994977733
416,0.01608588465066496
417,0.0040272898800934875
418,0.07917967532272308
419,0.08029266436510207
420,0.11493727502425288
421,0.13391048163102814
422,0.06429121301436425
423,0.018364541443252058
424,0.14487184725956137
425,0.004929619951922426
426,0.07135746023964606
427,0.03531109599318549
428,0.020562354082907852
429,0.03392193767214968
430,0.018662134282580123
431,0.17543476041928763
432,0.13752784378525307
433,0.21800110427619257
434,0.04119144729592672
435,0.042462063008249284
436,0.25399775181572826
437,0.046751671362402214
438,0.022300798942730293
439,0.005680924576451529
440,0.05565872469711419
441,0.02565836660661769
442,0.03022421665948738
443,0.01112379698459709
444,0.028669353272419484
445,0.1829097245565119
446,0.06928515866822227
447,0.079198711708378
448,0.07604156352111535
449,0.10717734995346218
450,0.0411431648455286
451,0.02344922105337477
452,0.1305122139337388
453,0.05599589969637875
454,0.2572334602345582
455,0.09859546473902481
456,0.04864713411329524
457,0.031790249348556565
458,0.2305457025569697
459,0.023942232493659232
460,0.021075499022838562
461,0.055718846767151
462,0.08071376552014442
463,0.041552427605185294
464,0.10509100851494102
465,0.09582997052633935
466,0.2050520735876955
467,0.14448991828789137
468,0.23135230017252484
469,0.2041894771898336
470,0.04140272325003225
471,0.006191381861596512
472,0.12266257669761271
473,0.1689217327201913
474,0.05991542160295138
475,0.11198621345949111
476,0.0459992447223142
477,0.1176568339820443
478,0.04184178870311939
479,0.0015035959341760385
480,0.10938718990722518
481,0.07165270977866345
482,0.23115181681277097
483,0.1256691381947228
484,0.0183156994422492
485,0.01640487343618191
486,0.10419821549007602
487,0.07414329567743283
488,0.12268073493613185
489,0.13097360401809188
490,0.04121116211726317
491,0.03558936852401684
492,0.06038027379504751
493,0.008703695070653494
494,0.16366868445545513
495,0.060685376402243585
496,0.0647129965464498
497,0.13868465665374363
498,0.1132450250925271
499,0.010861440192892036
500,0.053105405526501004
501,0.15602425807250253
502,0.006772407013905024
503,0.06960274776809527
504,0.06960911387404345
505,0.01502450716753101
506,0.14800562046121724
507,0.025821434092686557
508,0.028772412010802606
509,0.022641951928301318
510,0.00796360214496683
511,0.03349599368142253
512,0.040997714778674865
513,0.03508118209119471
514,0.018282923244243077
515,0.05005323552766405
516,0.09522867914513378
517,0.0017026179387092943
518,0.0490132705611005
519,0.10237552388989912
520,0.03136274851997545
521,0.031463883315036245
522,0.059083395093741164
523,0.045234559861719315
524,0.10500996957253406
525,0.012374430561112093
526,0.019523300047576075
527,0.0307529518115377
528,0.049791648008023714
529,0.09270280814579046
530,0.06762552181592574
531,0.0415308141749795
532,0.055753564675940726
533,0.06922674353568425
534,0.04003671054551572
535,0.008408425705794587
536,0.03621441877411469
537,0.07075996052362166
538,0.0995317564811149
539,0.06264987062424043
540,0.0016581664394124118
541,0.02624741037270939
542,0.03234466389946877
543,0.04513217635751776
544,0.03619881495395971
545,0.04948136873227982
546,0.12718715481571208
547,0.040208223724658154
548,0.09771803259155643
549,0.26177771088341795
550,0.05454840457489729
551,0.039725489402859804
552,0.04095416137793784
553,0.1079119742028688
554,0.14394888954189733
555,0.023398367800571362
556,0.04260817770716119
557,0.100439039103281
558,0.0190612315706451
559,0.038517105857434175
560,0.01356603542674728
561,0.08120639704767252
562,0.011001018058535483
563,0.09061205585441012
564,0.07513785759216363
565,0.09145129724855128
566,0.03910111699454977
567,0.10806565038863203
568,0.02314260975443072
569,0.009712159093634543
570,0.009427813497206783
571,0.06917094716177674
572,0.029763822543709906
573,0.013468957484182309
574,0.015925782988650106
575,0.00037878712543926163
576,0.11025233031055959
577,0.023388692267777622
578,0.014337651256588368
579,0.108783831519213
580,0.02069604273795833
581,0.16434336376166103
582,0.037833976180471574
583,0.08682572614337392
584,0.021725520570241352
585,0.03206951403446823
586,0.05829820940303421
587,0.031613552176527504
588,0.017704168942011878
589,0.04945220187298349
590,0.014492648771699201
591,0.06952765005392969
592,0.025033111162651833
593,0.01671216137149134
594,0.0590079859352477
595,0.014328742254894777
596,0.07473522666742383
597,0.027201863875451537
598,0.1602296369040611
599,0.05012960183152393
600,0.110890833036006
601,0.04474664083478619
602,0.05860596800086226
603,0.14370902615091563
604,0.07328480973182971
605,0.1431161166513476
606,0.06801883123215613
607,0.03268030493318541
608,0.030024387708730393
609,0.022290929963506678
610,0.001417077145207002
611,0.05443023150381776
612,0.02239394313431875
613,0.030101609417116038
614,0.005479503108326456
615,0.038274373225277825
616,0.003921723759209739
617,0.0026547701831769466
618,0.0713732991989392
619,0.01680284767092366
620,0.02249216619342742
621,0.03591756374106181
622,0.10132767210777982
623,0.014127061117505946
624,0.11769459720870323
625,0.03906922139789881
626,0.06850999559050608
627,0.022450125174911517
628,0.04800994799118652
629,0.16709512535365767
630,0.018207941925156956
631,0.0735510388187447
632,0.08658073272995159
633,0.09643066603181127
634,0.06724036975310133
635,0.003869120232752765
636,0.025346178438431455
637,0.03177835947734031
638,0.04351237848213674
639,0.05560225385915296
640,0.05524501010093463
641,0.1769291959117716
642,0.055311001432050144
643,0.04076533147496375
644,0.0648063323023409
645,0.09828760388705093
646,0.030380507789349087
647,0.0015438556069842235
648,0.0821327371617564
649,0.07452032723082758
650,0.04007349334021837
651,0.036046603141357325
652,0.06505866937321547
653,0.058699648136002924
654,0.013889676178521326
655,0.110959478424703
656,0.12062311878313559
657,0.03936609242434563
658,0.2614454408282383
659,0.019713892696734958
660,0.13266543581645818
661,0.10331536169137734
662,0.045062875812462044
663,0.004092150643549508
664,0.08740906134243576
665,0.08096615204584212
666,0.06594205042641044
667,0.006655122850570572
668,0.027558583140607884
669,0.056937771322227215
670,0.025600461249278283
671,0.04521851739079297
672,0.09725530551721817
673,0.04456464313797426
674,0.058764938781876275
675,0.01783752247217163
676,0.12924450943665144
677,0.08331436186450025
678,0.01938643096522208
679,0.005857755330344494
680,0.051806147465261576
681,0.010731842509066225
682,0.007320939730158349
683,0.11077616421822589
684,0.006818427040978348
685,0.04291503679380804
686,0.0696772976867518
687,0.046463918167111595
688,0.028482189941948732
689,0.03866191911491246
690,0.05505520244186812
691,0.11139231694895546
692,0.06839772802865318
693,0.04554687236043209
694,0.009798100043927227
695,0.05039943993160212
696,0.0063555491706053235
697,0.026968870788938837
698,0.02161220136309039
699,0.10086450341009845
700,0.017959540050189737
701,0.07373573468524408
702,0.007116066520935882
703,0.015630269820547604
704,0.06109491836235248
705,0.07485322427303442
706,0.019328177188914886
707,0.043962388234032757
708,0.04487799340587861
709,0.0399627565260855
710,0.08500638854739373
711,0.0420844705682939
712,0.09919788960332121
713,0.01927191290362862
714,0.009638941026972492
715,0.06340814398278338
716,0.07778586370033835
717,0.02235928403464471
718,0.01712672851671959
719,0.032667481940380605
720,0.07310411342046541
721,0.06578472730800644
722,0.07281128864052078
723,0.01719995473754088
724,0.015397244447069136
725,0.057853780013233824
726,0.004065507312600247
727,0.1234370882301683
728,0.006947926240966074
729,0.023089304034749736
730,0.014175522505354698
731,0.003201533052617056
732,0.07119454451316409
733,0.059711897909077605
734,0.012050100532867036
735,0.07315408149262492
736,0.03493735689222843
737,0.03659247402056154
738,0.026761873686636517
739,0.009442867467320704
740,0.02894792523752787
741,0.03350032117469781
742,0.010125304014067082
743,0.05846033681586138
744,0.05100913561842346
745,0.003047798942777513
746,0.0484340311831587
747,0.04508835060751659
748,0.06378305951858065
749,0.10575562188018839
750,0.03126869143466837
751,0.035831851200258225
752,0.03230059402512597
753,0.03211428748189371
754,0.18618266290020913
755,0.04911043269961812
756,0.07095083019395898
757,0.05713271683854948
758,0.03288162615153367
759,0.040692428109904366
760,0.03463645811101046
761,0.0373551887771888
762,0.014365071099346705
763,0.07204647730765334
764,0.03599545581701247
765,0.031954924426500164
766,0.09527115205776071
767,0.02414678561863315
768,0.06170852355133294
769,0.020211048927729736
770,0.02355761276689805
771,0.039705391132230816
772,0.06298580907511342
773,0.0012254598108399906
774,0.08159555692868714
775,0.0522633291841712
776,0.12171055392029484
777,0.02664349614454664
778,0.06456491526442854
779,0.029882569122048674
780,0.013438285486958357
781,0.11063088562703083
782,0.06588212927877479
783,0.012004454329782477
784,0.019969008086829665
785,0.019212593102148512
786,0.03765922182971393
787,0.010829426639107798
788,0.021852977969393672
789,0.046005231350357056
790,0.05337817589751692
791,0.0428851103543767
792,0.05138848205747781
793,0.016262011572527713
794,0.01632657617154354
795,0.023708054610813822
796,0.04511631475517752
797,0.04007981159777607
798,0.06251120733021043
799,0.014361315328007107
800,0.01901318418439557
801,0.005259313794171883
802,0.08132628230496375
803,0.04073810001399103
804,0.08405089278787947
805,0.04954152918744448
806,0.010488966841224912
807,0.006646225705353781
808,0.07527618414307613
809,0.025497818817114437
810,0.006326483023396334
811,0.11045347780089965
812,0.04301158292127427
813,0.04053540083132934
814,0.025191072981097462
815,0.030679419277357955
816,0.02146397305515213
817,0.039868813489796096
818,0.0003614007684652476
819,0.005742931805258422
820,0.06513756133381798
821,0.03512636998160534
822,0.0022498446671375127
823,0.025388525475749768
824,0.015166621993525253
825,0.020156062038430678
826,0.022884524741821455
827,0.00317643761298092
828,0.05663694533013941
829,0.025655947291198355
830,0.006267050199391555
831,0.09745251224677731
832,0.02188235292096774
833,0.00966573562203965
834,0.012951885608533553
835,0.049013354680475185
836,0.027923955718921034
837,0.08293745559189691
838,0.002668083109205077
839,0.0013473681178042263
840,0.039609325774138004
841,0.025921454462833116
842,0.050290739483819236
843,0.024072249729235273
844,0.07198265302991602
845,0.007457075328805907
846,0.03517074577411128
847,0.04265292599631909
848,0.03396508474492743
849,0.12345014808451582
850,0.06644434212968486
851,0.019565679709972694
852,0.06106325703458049
853,0.1228168634741742
854,0.019876328631369455
855,0.09806074327664804
856,0.007583473743773772
857,0.11862307501631042
858,0.0063849287738975136
859,0.003172446610517521
860,0.018482460289623415
861,0.07103388185717796
862,0.038634759202759605
863,0.03189023829294213
864,0.06290027421950117
865,0.09571690930042875
866,0.13387672535161066
867,0.0023992630544797944
868,0.2734661596876212
869,0.10821841533832177
870,0.09582734846618113
871,0.07221234169726687
872,0.02916746724310193
873,0.08810871165305323
874,0.12396858238746644
875,0.0638847824962514
876,0.042171838786870475
877,0.015134163671618128
878,0.11846044807877476
879,0.010380029471946384
880,0.042058975718738734
881,0.02576658070832305
882,0.06307118464578299
883,0.07038818699964988
884,0.02555561146077434
885,0.015627356235967005
886,0.02845841722842002
887,0.12495933810792115
888,0.010606304155323598
889,0.03993283780332835
890,0.03769789922833089
891,0.07686263254189352
892,0.07015317940544574
893,0.08997539429095258
894,0.050718912271188965
895,0.00802641656550751
896,0.0596012526632711
897,0.04070983780064463
898,0.10628921904236177
899,0.1500793985477109
900,0.16639014279820197
901,0.08911499464505701
902,0.0728062922750935
903,0.031462664408199004
904,0.03495680128054668
905,0.07948523249912698
906,0.013359322179971267
907,0.011297032502790016
908,0.008027462669715879
909,0.013249484833686265
910,0.0064127271745547665
911,0.050275566814945605
912,0.046557655002180454
913,0.014154934675293718
914,0.01825104139045275
915,0.06967410955733866
916,0.12745392773307518
917,0.02562393810515562
918,0.09298413288346363
919,0.025356274737540985
920,0.08331703622299902
921,0.00784382285642582
922,0.03143543145995631
923,0.048717958774411096
924,0.10929268778547263
925,0.001540998019801898
926,0.007615472044628424
927,0.06834330950949097
928,0.0038687903257473844
929,0.025918658632753666
930,0.025369132710147735
931,0.18297055590458478
932,0.12781953658984957
933,0.004353543327357268
934,0.011353637320970167
935,0.021118596951794744
936,0.07494557833420623
937,0.06426967128790528
938,0.07528664371200888
939,0.003996692850781525
940,0.042086831569735805
941,0.047745142515675965
942,0.06624681967380974
943,0.06766095247543191
944,0.09590372873249753
945,0.00015963037978505845
946,0.054806835165921886
947,0.06656449720311941
948,0.03669888905512475
949,0.06025441711177015
950,0.1401043015290796
951,0.11646769852622318
952,0.02468562654800488
953,0.026668193584245214
954,0.13624400432118866
955,0.1919604811481067
956,0.21025384748483955
957,0.24625436620493513
958,0.10156250311221471
959,0.2273167731044119
960,0.03429180212136673
961,0.26904228433021893
962,0.15842966884517584
963,0.3994494148965811
964,0.04279005133284708
965,0.10575974338258709
966,0.15165487535449085
967,0.2195195470945468
968,0.46236722644891626
969,0.35215087573592524
970,0.3557531991608936
971,0.17241686003867662
972,0.02319188146793638
973,0.11835399117462458
974,0.08889611842136341
975,0.26626785907555883
976,0.040343905780895084
977,0.09482422650504335
978,0.07760320682379912
979,0.10820135170583833
980,0.12453432070429227
981,0.16136353344582943
982,0.09922230232785767
983,0.025541914117032827
984,0.12342554128641364
985,0.18208713480874356
986,0.012839031573801396
987,0.1543204248917175
988,0.3008812304652146
989,0.08756189108346973
990,0.04904473637856954
991,0.0032104448856335455
992,0.34919621619851926
993,0.094217023751618
994,0.09511123106182362
995,0.10190306639380647
996,9.056594463557888e-05
997,0.06106792338449951
998,0.0307026964738934
999,0.32863088729753914
1000,0.15248571710889458
1001,0.02371863464614199
1002,0.10289851296912317
1003,0.07540753116107679
1004,0.13255075304239583
1005,0.13314322105208132
1006,0.2513298795949233
1007,0.21505860045344688
1008,0.03955645297120658
1009,0.10421183372779075
1010,0.16734418502183945
1011,0.1209559966035274
1012,0.23310133650096887
1013,0.5070740987382942
1014,0.23868302885053305
1015,0.30381080519064585
1016,0.05182942466194407
1017,0.23924324418112441
1018,0.09789593167059152
1019,0.313827501457448
1020,0.08733009735167852
1021,0.042902681352658845
1022,0.02704184056946135
1023,0.008576415443790841
1024,0.1510599107911914
1025,0.00962150337630474
1026,0.04716811600225124
1027,0.14397517938337945
1028,0.130759539808339
1029,0.08229661283245837
1030,0.22354300906732527
1031,0.10457193881093774
1032,0.15532539653636956
1033,0.07843909754645262
1034,0.2745441531556415
1035,0.20615115350793223
1036,0.03708726482743885
1037,0.06635202239959725
1038,0.04718609394554074
1039,0.0033270019037311416
1040,0.04520863046980961
1041,0.02720467117849157
1042,0.08970945592226442
1043,0.1517227708065465
1044,0.09339313306481878
1045,0.14025921189965318
1046,0.06596742145792556
1047,0.05691703023614225
1048,0.16739830170070347
1049,0.17112121352541065
1050,0.04801053868202221
1051,0.017029183103346335
1052,0.09207329949188248
1053,0.015234977578889919
1054,0.003837677047299537
1055,0.08602053413358612
1056,0.07721655764195601
1057,0.05132660345462481
1058,0.03234506227755851
1059,0.06724357159691818
1060,0.04391285956750324
1061,0.05556777338328045
1062,0.02027106935044254
1063,0.10811561361436495
1064,0.013548869884700054
1065,0.0061364095781438754
1066,0.0295651291092085
1067,0.002826031616979696
1068,0.05510356743306932
1069,0.06326277225036869
1070,0.0698773535861773
1071,0.01995535297236728
1072,0.019584599840541395
1073,0.02551644573949552
1074,0.09305153973666636
1075,0.03010192563402103
1076,0.02173755309190939
1077,0.04994768338476285
1078,0.08071335238043276
1079,0.027914433356673096
1080,0.04042037193647974
1081,0.0362373739135613
1082,0.02871405087384238
1083,0.06903874761745399
1084,0.04612939371211355
1085,0.0821027319230263
1086,0.07905134539924774
1087,0.09781792120703181
1088,0.05115876790728868
1089,0.03852848471947201
1090,0.13868583304223014
1091,0.19167736279106007
1092,0.07821600967157549
1093,0.03185412435356405
1094,0.1353728900675557
1095,0.01691139970274258
1096,0.04602596784515334
1097,0.0002702477500469147
1098,0.03663285391560378
1099,0.13676532845813716
1100,0.03286743186482455
1101,0.11967338545358241
1102,0.14580411668343163
1103,0.057274801364434524
1104,0.008895934274457007
1105,0.14710742544491962
1106,0.022933364734484707
1107,0.11094281965986907
1108,0.05205649385168365
1109,0.05726690033419635
1110,0.06312254613583945
1111,0.04264938333582313
1112,0.0668432435394597
1113,0.15034273877212656
1114,0.14327276520627752
1115,0.07862561998842776
1116,0.11087568689397387
1117,0.2464588812891011
1118,0.025889484878860225
1119,0.0005447151333770606
1120,0.02990837820461334
1121,0.04932971092548932
1122,0.03364528891729879
1123,0.057297985468764745
1124,0.03199012675443669
1125,0.03405012872748303
1126,0.1701730010265844
1127,0.07537818990240741
1128,0.08068696228696315
1129,0.13658426639909105
1130,0.1074584445963137
1131,0.05298077822938829
1132,0.12124791334544327
1133,0.10745848315123241
1134,0.06295420372787619
1135,0.17626043602840835
1136,0.001581366598615852
1137,0.11456735431610465
1138,0.07413336515797364
1139,0.12160566072045309
1140,0.02037405979458018
1141,0.023170395370699426
1142,0.03803309449378234
1143,0.08176266574954216
1144,0.011750293993796346
1145,0.09479425098298921
1146,0.13735475322590307
1147,0.09946187735492029
1148,0.009544610442153267
1149,0.07644376677688314
1150,0.20355301981872154
1151,0.020992449197349883
1152,0.01909846166236595
1153,0.0997542968462869
1154,0.09730464762630542
1155,0.06749566051110434
1156,0.0696296277921401
1157,0.04438842092082196
1158,0.06796583050369853
1159,0.12494094723081428
1160,0.007319160726777518
1161,0.04451529227644635
1162,0.019912248716347336
1163,0.06878284665726653
1164,0.10685744605903835
1165,0.003488266238540483
1166,0.032884207881295535
1167,0.16284035870604974
1168,0.004571170522478352
1169,0.2387518963044032
1170,0.184012210017109
1171,0.044363493884393534
1172,0.006536008319975362
1173,0.04000894179851322
1174,0.01566473188166151
1175,0.11343595921538585
1176,0.07044329581511499
1177,0.18021561165594202
1178,0.13703090780271754
1179,0.041903834491731184
1180,0.05211510233518113
1181,0.0627938404843511
1182,0.004636865869563356
1183,0.11020607013452144
1184,0.03913978878254354
1185,0.08771306018131553
1186,0.03911699595575491
1187,0.1383172322297992
1188,0.01982940177564796
1189,0.00351582987419774
1190,0.10380081107741823
1191,0.018354517834760387
1192,0.0882014788891079
1193,0.07680936624607382
1194,0.04509474508039335
1195,0.05033884832499824
1196,0.0300101982465234
1197,0.16693484948556558
1198,0.05902204751385276
1199,0.002730724237948845
1200,0.08546236064198987
1201,0.03797622262543787
1202,0.0335212533951178
1203,0.06537630722393095
1204,0.030539301175631084
1205,0.0744694669515028
1206,0.009092470009195996
1207,0.07290864399795827
1208,0.014497207577994553
1209,0.016210237414660544
1210,0.12388020009333289
1211,0.040467188586463476
1212,0.06642393553144432
1213,0.027110527656785677
1214,0.09321739010163377
1215,0.01818025573090698
1216,0.003334345584615428
1217,0.03913712855682128
1218,0.1292206213428354
1219,0.1250137530707487
1220,0.08941569480983314
1221,0.0028060626429434743
1222,0.0023393073929829367
1223,0.025944612432416636
1224,0.05603990294492145
1225,0.04872993800393366
1226,0.03710526664416425
1227,0.11891475369868598
1228,0.07296728621957471
1229,0.13025305115121233
1230,0.02554789171039873
1231,0.11215531986332028
1232,0.17386107623232938
1233,0.25535776790608256
1234,0.16872287944336262
1235,0.09986841510979838
1236,0.026239926233652566
1237,0.0022656473457685067
1238,0.007310427852319279
1239,0.14915030849321664
1240,0.024837628884927354
1241,0.0014641414200506908
1242,0.1075846188328462
1243,0.07603236634788813
1244,0.24064242305504202
1245,0.20351821114345436
1246,0.052035054125390445
