,RandomState,VOC,RMSE,MAE,R2
200,FALSE,123.116,0.062741971,0.0481917,0.114156364
201,TRUE,123.116,0.197253075,0.159986091,0.114305393
202,FALSE,123.116,0.061273977,0.047561219,0.143396111
203,TRUE,123.116,0.194242987,0.157007751,0.09996018
204,FALSE,123.116,0.06161393,0.046588661,0.06791029
205,TRUE,123.116,0.191488952,0.154561101,0.111924141
206,FALSE,123.116,0.060479338,0.047042437,0.060874859
207,TRUE,123.116,0.19404808,0.157783395,0.103735183
208,FALSE,123.116,0.061101185,0.046133373,0.05177751
209,TRUE,123.116,0.199497906,0.16151505,0.090451185
210,FALSE,123.116,0.062854478,0.048233737,0.056295298
211,TRUE,123.116,0.186935843,0.151205709,0.144188166
212,FALSE,123.116,0.063309518,0.047246752,-0.002648253
213,TRUE,123.116,0.191752019,0.154775448,0.091236251
214,FALSE,123.116,0.059135194,0.045782853,0.053407417
215,TRUE,123.116,0.193699611,0.15576154,0.105267166
216,FALSE,123.116,0.059654222,0.046247824,0.118609769
217,TRUE,123.116,0.191447188,0.152687558,0.127977186
218,FALSE,123.116,0.059300068,0.045357316,-0.024944383
219,TRUE,123.116,0.193759866,0.15483169,0.099109866
220,FALSE,123.116,0.060196659,0.046130281,0.072232094
221,TRUE,123.116,0.191575297,0.155281508,0.098591197
222,FALSE,123.116,0.060265019,0.045845145,0.109957631
223,TRUE,123.116,0.196046615,0.158142094,0.080865433
224,FALSE,123.116,0.059446593,0.045208151,0.040528322
225,TRUE,123.116,0.197112962,0.159141445,0.081599409
226,FALSE,123.116,0.060123525,0.046273696,0.144239878
227,TRUE,123.116,0.191210744,0.154055241,0.121306174
228,FALSE,123.116,0.060079952,0.046419848,0.090426269
229,TRUE,123.116,0.195129575,0.15645881,0.081181888
230,FALSE,123.116,0.059161367,0.045533621,0.109876485
231,TRUE,123.116,0.190327039,0.15208157,0.101564544
232,FALSE,123.116,0.058800226,0.044619247,0.06162494
233,TRUE,123.116,0.192027071,0.153690677,0.11727741
234,FALSE,123.116,0.060052177,0.046260464,0.119835015
235,TRUE,123.116,0.187654064,0.151199846,0.158398998
236,FALSE,123.116,0.059704752,0.046087985,0.140245262
237,TRUE,123.116,0.189567831,0.152196867,0.130854485
238,FALSE,123.116,0.058235919,0.045021484,0.091069835
239,TRUE,123.116,0.195387815,0.155592869,0.079671084
240,FALSE,123.116,0.061827626,0.047308538,0.092768438
