,RandomState,VOC,RMSE,MAE,R2
0,False,CO2,0.1083197905401495,0.06186888617051476,0.07566887145482348
1,True,CO2,0.19059399137866434,0.14615160819146916,-0.036810840476383166
2,False,CO2,0.1108040837606375,0.0626800301387158,0.10035126743707024
3,True,CO2,0.1879689494027443,0.14293413580221154,-0.03112335158960544
4,False,CO2,0.10652612535880407,0.06154699816151895,0.06267077540600885
5,True,CO2,0.1860283718207013,0.14285700060249176,-0.02612716337329868
6,False,CO2,0.11006715873267334,0.062230262666178406,0.08101182009492769
7,True,CO2,0.18630405107239803,0.14265408418901065,-0.02742636199651538
8,False,CO2,0.1022891817054793,0.05981626210427854,0.11020332165624158
9,True,CO2,0.18678301705856953,0.1423844607435414,-0.044600224459546256
10,False,CO2,0.11229705205320209,0.06266662966051796,0.09383896750080079
11,True,CO2,0.18416953487076,0.14143106985850812,-0.0351744912168519
12,False,CO2,0.11465539728833565,0.06348336709453582,0.08718525385746101
13,True,CO2,0.18618517697180179,0.1422891484832702,-0.010841855771293485
14,False,CO2,0.10558166857434995,0.060879169391288936,0.08021696723871719
15,True,CO2,0.18343974371853414,0.14298259542536174,-0.005981912232364106
16,False,CO2,0.10809725812175702,0.06179541399205444,0.09166786931464765
17,True,CO2,0.18313492726036315,0.14152912183322477,-0.014060237256712238
18,False,CO2,0.10991135494781107,0.06339950529474343,0.08601360930681479
19,True,CO2,0.18628125220255023,0.14378207098550458,-0.004212391214668099
20,False,CO2,0.10849537116085692,0.06080763772167624,0.10588596095140879
21,True,CO2,0.18624425194913224,0.14209226528986818,-0.04149908021453763
22,False,CO2,0.1095626455167476,0.06299638162276833,0.08114499159528632
23,True,CO2,0.18596679902181643,0.1430711371567944,-0.04395053003977556
24,False,CO2,0.10746754939301419,0.06159913880442854,0.0849532597385092
25,True,CO2,0.18462335624382706,0.14159212987269482,-0.026493874222528024
26,False,CO2,0.11337361801096424,0.06306707611602001,0.07634145537855419
27,True,CO2,0.18532796715097588,0.14407871498883387,-0.053394785342578466
28,False,CO2,0.10853215408893231,0.06271970858023004,0.07757116258585062
29,True,CO2,0.17929942236339588,0.1384046962906755,-0.02573913103026304
30,False,CO2,0.11051402645661153,0.06258758615825424,0.10442395638928947
31,True,CO2,0.1837688273048772,0.14177460558594296,-0.06412969112389977
32,False,CO2,0.10709601124464443,0.061830404915034914,0.09332867942983203
33,True,CO2,0.17848524861224727,0.13797035220536938,-0.02512659114205662
34,False,CO2,0.10908872658903918,0.06180172032716006,0.09283941948765506
35,True,CO2,0.18874736333125955,0.14464308264267509,-0.03803272515979139
36,False,CO2,0.10821816313795288,0.06270904171155697,0.10815657948972546
37,True,CO2,0.18790874750890335,0.14391881129355302,-0.05826737848056185
38,False,CO2,0.10420068499468588,0.06022698998645382,0.07820793959588523
39,True,CO2,0.184043118585394,0.14243281089500312,-0.04501734794989032
40,False,CO2,0.10912305772086744,0.06276985892943131,0.08421139242095532
41,True,CO2,0.18660989716535328,0.1438147596697945,-0.03587729884231883
42,False,CO2,0.11045665968543898,0.06292178151079592,0.06971853002377748
43,True,CO2,0.18282919133384243,0.14130453768399354,-0.021147291955449843
44,False,CO2,0.11021175009599668,0.0629578811932114,0.0873369349512142
45,True,CO2,0.18443649200353887,0.14213103604022964,-0.026951567732235393
46,False,CO2,0.11069577023865668,0.06243049342660377,0.06616652334990569
47,True,CO2,0.1904475408694189,0.1457411496609977,-0.061544105346799105
48,False,CO2,0.10804556663308829,0.0621386384039975,0.1175085576909981
49,True,CO2,0.18508785545475315,0.14145002157585965,-0.048537013025405695
50,False,CO2,0.1087185412991575,0.06064049813529859,0.06906298492602214
51,True,CO2,0.18592479462099407,0.14298848051602323,-0.024396573703783897
52,False,CO2,0.11101429580179144,0.06390368825630523,0.05995107756212992
53,True,CO2,0.19145223408271614,0.14569643332905455,-0.014515692745190156
54,False,CO2,0.10511942123118247,0.0609420210362199,0.08844563833841945
55,True,CO2,0.1841050957324605,0.1424990262465847,-0.049896791619612024
56,False,CO2,0.10620075194227836,0.061919514839161346,0.08268061626093204
57,True,CO2,0.18225629256546322,0.14002911470733118,-0.031010550599410047
58,False,CO2,0.09969068147590825,0.05955378885618764,0.09447202370582286
59,True,CO2,0.18035011404775925,0.13916260107301703,-0.004235925242697114
60,False,CO2,0.10498267517253664,0.06181300292048304,0.09206488814780756
61,True,CO2,0.18889812971999545,0.14607537167838058,-0.014752167462483756
62,False,CO2,0.1096469835763146,0.062375514185891975,0.06236872715542641
63,True,CO2,0.1835914990203584,0.14085428832835226,-0.02809524699417043
64,False,CO2,0.10855869754441401,0.061845203360073056,0.09032609821069293
65,True,CO2,0.18783675752418033,0.14441767123529223,-0.05343335090884982
66,False,CO2,0.10743178542181629,0.061524188819387864,0.08795884899887696
67,True,CO2,0.18769755984286265,0.1443509495609525,-0.058655477315676885
68,False,CO2,0.10655232740099572,0.061461431553249034,0.10538662870266569
69,True,CO2,0.18307499988277268,0.1396760867831722,-0.026310366450455147
70,False,CO2,0.10553003016377904,0.06025751461303413,0.10924207092682503
71,True,CO2,0.1880705408710087,0.14364645285749142,-0.010122545974704522
72,False,CO2,0.10838416032512187,0.06137379202936189,0.08591093999267985
73,True,CO2,0.18622292349728423,0.14359025066493283,-0.0651343032939864
74,False,CO2,0.10577957778057641,0.06050567080493358,0.09610579770384442
75,True,CO2,0.18753743358974068,0.14353373714539994,-0.055979688390243476
76,False,CO2,0.10840480883348516,0.06275117311002106,0.07532651363128395
77,True,CO2,0.18799694248252002,0.1443400796324229,-0.03884514454931831
