,RandomState,VOC,RMSE,MAE,R2
1800,FALSE,111.08,0.126804995,0.098086317,0.236671475
1801,TRUE,111.08,0.169412394,0.134261856,-0.088622822
1802,FALSE,111.08,0.125071084,0.095950652,0.238144926
1803,TRUE,111.08,0.175964666,0.138743571,-0.104717477
1804,FALSE,111.08,0.125752504,0.096450983,0.243045056
1805,TRUE,111.08,0.174524388,0.13760154,-0.112241384
1806,FALSE,111.08,0.12682036,0.09725001,0.231983209
1807,TRUE,111.08,0.174359404,0.136847656,-0.084268161
1808,FALSE,111.08,0.128988725,0.099001004,0.24585338
1809,TRUE,111.08,0.173529074,0.137624331,-0.107373938
1810,FALSE,111.08,0.126130722,0.097297687,0.231679611
1811,TRUE,111.08,0.174200635,0.137414013,-0.103725973
1812,FALSE,111.08,0.130424931,0.101429818,0.217719561
1813,TRUE,111.08,0.174836413,0.13881558,-0.08611814
1814,FALSE,111.08,0.126792543,0.097809413,0.250565004
1815,TRUE,111.08,0.170149136,0.134514811,-0.093595417
1816,FALSE,111.08,0.124261627,0.095619379,0.245129472
1817,TRUE,111.08,0.174092293,0.138836629,-0.089575724
1818,FALSE,111.08,0.127503949,0.097962556,0.248057368
1819,TRUE,111.08,0.179913108,0.142663014,-0.108587353
1820,FALSE,111.08,0.128799117,0.098609821,0.227214875
1821,TRUE,111.08,0.174605662,0.137943004,-0.084390692
1822,FALSE,111.08,0.125876357,0.096990675,0.263779689
1823,TRUE,111.08,0.175303501,0.138388199,-0.094295833
1824,FALSE,111.08,0.129705033,0.100067142,0.216809144
1825,TRUE,111.08,0.173121676,0.137302767,-0.076458107
1826,FALSE,111.08,0.124949727,0.096247594,0.265859434
1827,TRUE,111.08,0.175011929,0.138576951,-0.111639146
1828,FALSE,111.08,0.124046568,0.094870736,0.252216991
1829,TRUE,111.08,0.17090815,0.134422665,-0.083775562
1830,FALSE,111.08,0.126046358,0.096544128,0.261049166
1831,TRUE,111.08,0.175954196,0.13856892,-0.073957612
1832,FALSE,111.08,0.126778718,0.097733479,0.257955041
1833,TRUE,111.08,0.176500245,0.138038978,-0.104369234
1834,FALSE,111.08,0.127053604,0.097726144,0.242176507
1835,TRUE,111.08,0.177488478,0.14092418,-0.106000693
1836,FALSE,111.08,0.12645374,0.097514031,0.225509186
1837,TRUE,111.08,0.176404545,0.140045071,-0.108106186
1838,FALSE,111.08,0.127663029,0.097644106,0.242550195
1839,TRUE,111.08,0.17313188,0.136904961,-0.083906089
1840,FALSE,111.08,0.126703424,0.097145538,0.232592179
1841,TRUE,111.08,0.173087605,0.137519967,-0.104347725
1842,FALSE,111.08,0.124514641,0.096489857,0.25957845
1843,TRUE,111.08,0.177634915,0.141721766,-0.095534256
1844,FALSE,111.08,0.126768602,0.09772383,0.244029332
1845,TRUE,111.08,0.175492126,0.138534439,-0.09188241
1846,FALSE,111.08,0.127945193,0.098717326,0.238515569
1847,TRUE,111.08,0.173428154,0.136968145,-0.093007984
1848,FALSE,111.08,0.124790736,0.095627979,0.248976967
1849,TRUE,111.08,0.174215245,0.1376719,-0.109247094
1850,FALSE,111.08,0.125842635,0.097021752,0.26216643
1851,TRUE,111.08,0.173809385,0.138044146,-0.078415711
1852,FALSE,111.08,0.125193194,0.09723133,0.249922872
1853,TRUE,111.08,0.176659699,0.138759429,-0.100638169
1854,FALSE,111.08,0.127609686,0.097210126,0.242036483
1855,TRUE,111.08,0.174631571,0.137683448,-0.104722549
1856,FALSE,111.08,0.125943952,0.096931873,0.242632111
1857,TRUE,111.08,0.171849482,0.136250339,-0.100710716
1858,FALSE,111.08,0.123980071,0.095483895,0.259052909
1859,TRUE,111.08,0.172628459,0.135368515,-0.099254333
1860,FALSE,111.08,0.127155181,0.09838666,0.219503676
1861,TRUE,111.08,0.179585868,0.142305346,-0.097690164
1862,FALSE,111.08,0.127725547,0.098012148,0.233519879
1863,TRUE,111.08,0.17612893,0.139508836,-0.079401656
1864,FALSE,111.08,0.125890733,0.096712751,0.236923797
1865,TRUE,111.08,0.175419958,0.138510277,-0.112458655
1866,FALSE,111.08,0.127141549,0.097999729,0.230680154
1867,TRUE,111.08,0.172432928,0.136683403,-0.084304792
1868,FALSE,111.08,0.128767114,0.099068745,0.251511587
1869,TRUE,111.08,0.177238993,0.140124661,-0.093418717
1870,FALSE,111.08,0.124852897,0.095662244,0.264406977
1871,TRUE,111.08,0.175751955,0.139638425,-0.089250134
1872,FALSE,111.08,0.125691924,0.09672452,0.247598979
1873,TRUE,111.08,0.173239815,0.136757949,-0.104591919
1874,FALSE,111.08,0.127867915,0.09830285,0.226890724
1875,TRUE,111.08,0.176408638,0.13926067,-0.115391487
1876,FALSE,111.08,0.128173812,0.098582209,0.230644743
1877,TRUE,111.08,0.173172407,0.137715405,-0.136839676
1878,FALSE,111.08,0.129471821,0.100056657,0.206075361
1879,TRUE,111.08,0.175129452,0.138400689,-0.118536845
1880,FALSE,111.08,0.125978353,0.09717226,0.251294267
1881,TRUE,111.08,0.175764687,0.139229077,-0.115038678
1882,FALSE,111.08,0.126063674,0.096584593,0.227833279
1883,TRUE,111.08,0.173472796,0.137055373,-0.099578777
1884,FALSE,111.08,0.129015344,0.099596906,0.228685939
1885,TRUE,111.08,0.1741118,0.137485051,-0.081544686
1886,FALSE,111.08,0.125857965,0.096517027,0.230454171
1887,TRUE,111.08,0.173383659,0.137403397,-0.1045324
1888,FALSE,111.08,0.128119501,0.097939502,0.217384153
1889,TRUE,111.08,0.173854257,0.137779883,-0.115632446
1890,FALSE,111.08,0.126088847,0.097066444,0.237853261
1891,TRUE,111.08,0.171873387,0.134896463,-0.110249766
1892,FALSE,111.08,0.125687795,0.096314926,0.240854563
1893,TRUE,111.08,0.177710913,0.140603404,-0.097735836
1894,FALSE,111.08,0.127652562,0.098969869,0.22330965
1895,TRUE,111.08,0.176397929,0.140103269,-0.094539376
1896,FALSE,111.08,0.125265443,0.096838767,0.249741799
1897,TRUE,111.08,0.177483241,0.140614892,-0.083484653
1898,FALSE,111.08,0.126889812,0.098219688,0.234789851
1899,TRUE,111.08,0.177169225,0.140036411,-0.107922263
1900,FALSE,111.08,0.125709234,0.096530418,0.249185315
1901,TRUE,111.08,0.174668569,0.138663168,-0.088311031
1902,FALSE,111.08,0.126141528,0.096660787,0.253154438
1903,TRUE,111.08,0.173107217,0.136301799,-0.110657299
1904,FALSE,111.08,0.12648518,0.098055049,0.236102376
1905,TRUE,111.08,0.176512604,0.138970366,-0.09606293
1906,FALSE,111.08,0.128083145,0.098879206,0.235851525
1907,TRUE,111.08,0.174793569,0.138544996,-0.105734033
1908,FALSE,111.08,0.128549803,0.09857819,0.216983206
1909,TRUE,111.08,0.174930119,0.137838586,-0.110756948
1910,FALSE,111.08,0.128086089,0.098365778,0.217575496
1911,TRUE,111.08,0.175958442,0.13916993,-0.0865652
