,RandomState,VOC,RMSE,MAE,R2
0,FALSE,153.127,0.146694699,0.105726136,0.283219093
1,TRUE,153.127,0.181393793,0.137836343,-0.080369844
2,FALSE,153.127,0.150203289,0.107331393,0.266986173
3,TRUE,153.127,0.159834728,0.11799879,-0.153728752
4,FALSE,153.127,0.148917013,0.106380534,0.282669097
5,TRUE,153.127,0.175249961,0.130906793,-0.126418181
6,FALSE,153.127,0.148495594,0.106646628,0.276362584
7,TRUE,153.127,0.172737321,0.129123893,-0.128074829
8,FALSE,153.127,0.152234398,0.108718593,0.263136514
9,TRUE,153.127,0.162436548,0.117796796,-0.124207253
10,FALSE,153.127,0.150745164,0.108026324,0.271565295
11,TRUE,153.127,0.164952654,0.12079495,-0.126702684
12,FALSE,153.127,0.15085259,0.108108983,0.2725694
13,TRUE,153.127,0.16288767,0.12097877,-0.078850275
14,FALSE,153.127,0.150118311,0.108004175,0.241889186
15,TRUE,153.127,0.170285761,0.127275822,-0.130339678
16,FALSE,153.127,0.151926863,0.107719984,0.24628846
17,TRUE,153.127,0.170759822,0.127916429,-0.104039905
18,FALSE,153.127,0.153542773,0.10929413,0.263482652
19,TRUE,153.127,0.164426296,0.119733524,-0.059509343
20,FALSE,153.127,0.147745242,0.105854708,0.259579897
21,TRUE,153.127,0.169693771,0.12459366,-0.115389592
22,FALSE,153.127,0.145017533,0.104040366,0.306735806
23,TRUE,153.127,0.165391456,0.123576271,-0.130191844
24,FALSE,153.127,0.148192182,0.106133784,0.281229744
25,TRUE,153.127,0.170182558,0.13067506,-0.106887904
26,FALSE,153.127,0.151874798,0.107659497,0.276782426
27,TRUE,153.127,0.159924696,0.115563432,-0.133285339
28,FALSE,153.127,0.149120579,0.107770399,0.294826203
29,TRUE,153.127,0.170246447,0.126820996,-0.084475833
30,FALSE,153.127,0.151171011,0.108065228,0.258060634
31,TRUE,153.127,0.171403057,0.126733642,-0.150938178
32,FALSE,153.127,0.154157683,0.109467072,0.2679633
33,TRUE,153.127,0.175391087,0.133105751,-0.084883086
34,FALSE,153.127,0.149389397,0.106797744,0.281073909
35,TRUE,153.127,0.158768439,0.116572581,-0.093725953
36,FALSE,153.127,0.149072144,0.106817607,0.282931159
37,TRUE,153.127,0.174530707,0.127694276,-0.104618289
38,FALSE,153.127,0.152493971,0.108609272,0.267863674
39,TRUE,153.127,0.179377415,0.133919312,-0.126843521
40,FALSE,153.127,0.146462263,0.105040609,0.282441785
41,TRUE,153.127,0.165556553,0.120207813,-0.095371581
42,FALSE,153.127,0.14545167,0.104874258,0.284519638
43,TRUE,153.127,0.163418967,0.119098435,-0.136055727
44,FALSE,153.127,0.150494332,0.106899716,0.276062768
45,TRUE,153.127,0.175008397,0.131748753,-0.122017826
46,FALSE,153.127,0.147321826,0.104970874,0.245617518
47,TRUE,153.127,0.168147749,0.123826263,-0.127965373
48,FALSE,153.127,0.148991155,0.106598203,0.261681242
49,TRUE,153.127,0.171878458,0.130499011,-0.098323299
50,FALSE,153.127,0.148831031,0.106554548,0.274463267
51,TRUE,153.127,0.169490528,0.125998211,-0.097210555
52,FALSE,153.127,0.150334909,0.107620547,0.267068575
53,TRUE,153.127,0.172562459,0.128516688,-0.138370167
54,FALSE,153.127,0.15440455,0.109580722,0.260095616
55,TRUE,153.127,0.153734701,0.113582008,-0.139886171
56,FALSE,153.127,0.149847642,0.107138802,0.299779507
57,TRUE,153.127,0.174084155,0.131287342,-0.112432075
58,FALSE,153.127,0.149251402,0.106686689,0.272762881
59,TRUE,153.127,0.182785697,0.136977175,-0.116873985
60,FALSE,153.127,0.150397519,0.107439004,0.266009248
61,TRUE,153.127,0.166479064,0.12373663,-0.110028624
62,FALSE,153.127,0.151198438,0.108219109,0.254784216
63,TRUE,153.127,0.169927879,0.12672399,-0.084549201
