,RandomState,VOC,RMSE,MAE,R2
3400,FALSE,95.049,0.087787791,0.065849626,0.211810587
3401,TRUE,95.049,0.192536835,0.153456212,-0.088804365
3402,FALSE,95.049,0.087075355,0.065409978,0.222213928
3403,TRUE,95.049,0.188922288,0.150675113,-0.055218226
3404,FALSE,95.049,0.088940622,0.06593278,0.213588988
3405,TRUE,95.049,0.186174709,0.14871964,-0.073100716
3406,FALSE,95.049,0.086757057,0.065178954,0.238890568
3407,TRUE,95.049,0.190645452,0.151564702,-0.098069696
3408,FALSE,95.049,0.088376839,0.065739056,0.231953454
3409,TRUE,95.049,0.185758095,0.147515178,-0.066493392
3410,FALSE,95.049,0.08585857,0.064913469,0.244908064
3411,TRUE,95.049,0.187204621,0.150160216,-0.08214056
3412,FALSE,95.049,0.086930999,0.065781764,0.228589053
3413,TRUE,95.049,0.186993153,0.150090396,-0.054951557
3414,FALSE,95.049,0.087860471,0.06583057,0.205290751
3415,TRUE,95.049,0.186296436,0.148911897,-0.072968645
3416,FALSE,95.049,0.087917459,0.065831475,0.213836738
3417,TRUE,95.049,0.188248717,0.151088306,-0.068080954
3418,FALSE,95.049,0.087378011,0.065815934,0.210185116
3419,TRUE,95.049,0.188115536,0.150032655,-0.074655201
3420,FALSE,95.049,0.086509801,0.065130119,0.248401071
3421,TRUE,95.049,0.187270883,0.149458291,-0.063319011
3422,FALSE,95.049,0.085957331,0.064803688,0.247146029
3423,TRUE,95.049,0.191920091,0.154452234,-0.08611991
3424,FALSE,95.049,0.086290492,0.065182181,0.234359393
3425,TRUE,95.049,0.18521658,0.147964105,-0.080033124
3426,FALSE,95.049,0.086963179,0.065126403,0.23927268
3427,TRUE,95.049,0.18576409,0.148606535,-0.07915132
3428,FALSE,95.049,0.086723261,0.064741659,0.248414929
3429,TRUE,95.049,0.191643586,0.15327402,-0.073513021
3430,FALSE,95.049,0.085782349,0.064518625,0.251267872
3431,TRUE,95.049,0.18762253,0.148822417,-0.070430858
3432,FALSE,95.049,0.087809669,0.066131847,0.198887011
3433,TRUE,95.049,0.186110043,0.148404159,-0.075174151
3434,FALSE,95.049,0.087509455,0.06575665,0.210633026
3435,TRUE,95.049,0.186694485,0.149976283,-0.070646802
3436,FALSE,95.049,0.085794769,0.064634846,0.225886893
3437,TRUE,95.049,0.191108443,0.15295277,-0.098406875
3438,FALSE,95.049,0.088015374,0.066240951,0.211774563
3439,TRUE,95.049,0.184176092,0.146618833,-0.038919648
3440,FALSE,95.049,0.086613751,0.06521438,0.245365962
3441,TRUE,95.049,0.187655676,0.149530598,-0.067210955
3442,FALSE,95.049,0.087912093,0.066011401,0.213337934
3443,TRUE,95.049,0.187928156,0.150455196,-0.09046823
3444,FALSE,95.049,0.0867239,0.064803137,0.244277634
3445,TRUE,95.049,0.191047561,0.152959737,-0.097044351
3446,FALSE,95.049,0.087430016,0.065673561,0.232389382
3447,TRUE,95.049,0.189548763,0.151373706,-0.084836401
3448,FALSE,95.049,0.086840297,0.065498932,0.240886622
3449,TRUE,95.049,0.189405474,0.150336852,-0.0868991
3450,FALSE,95.049,0.089422587,0.066875774,0.226598123
3451,TRUE,95.049,0.190329621,0.152758011,-0.084885925
3452,FALSE,95.049,0.088059411,0.065169703,0.21244798
3453,TRUE,95.049,0.189504812,0.150762925,-0.079055206
3454,FALSE,95.049,0.086535336,0.065308638,0.194542381
3455,TRUE,95.049,0.191687559,0.15412699,-0.098257232
3456,FALSE,95.049,0.088609994,0.065700643,0.219635393
3457,TRUE,95.049,0.187048284,0.149920119,-0.090968366
3458,FALSE,95.049,0.088129427,0.065721028,0.236335585
3459,TRUE,95.049,0.184974688,0.146477823,-0.05842697
3460,FALSE,95.049,0.087756591,0.066155152,0.237007252
3461,TRUE,95.049,0.190292291,0.152156639,-0.107350408
3462,FALSE,95.049,0.086545408,0.065122161,0.231822867
3463,TRUE,95.049,0.189054278,0.15065366,-0.082734854
3464,FALSE,95.049,0.08635689,0.064444517,0.255054617
3465,TRUE,95.049,0.191380958,0.152962598,-0.090418498
3466,FALSE,95.049,0.087005414,0.065443426,0.240174799
3467,TRUE,95.049,0.187049516,0.149214655,-0.035441468
3468,FALSE,95.049,0.085659222,0.064289391,0.2545119
3469,TRUE,95.049,0.187902315,0.150758215,-0.062110911
3470,FALSE,95.049,0.086590495,0.064447739,0.227565322
3471,TRUE,95.049,0.188942131,0.151186763,-0.085764963
3472,FALSE,95.049,0.086983555,0.065045672,0.225062097
3473,TRUE,95.049,0.18982635,0.151663038,-0.065267399
3474,FALSE,95.049,0.087721633,0.065874385,0.242475669
3475,TRUE,95.049,0.189757928,0.152264217,-0.079454585
3476,FALSE,95.049,0.086231203,0.064463398,0.23801643
3477,TRUE,95.049,0.186362748,0.148790028,-0.06921547
3478,FALSE,95.049,0.08917869,0.066827222,0.223821662
3479,TRUE,95.049,0.188433303,0.150270311,-0.062471031
3480,FALSE,95.049,0.087562786,0.065824581,0.221442336
3481,TRUE,95.049,0.187715625,0.150753564,-0.077848413
3482,FALSE,95.049,0.086676782,0.06514654,0.236267826
