,RandomState,VOC,RMSE,MAE,R2
200,FALSE,155.143,0.147139005,0.10809758,0.363573907
201,TRUE,155.143,0.181162822,0.133616585,0.112694702
202,FALSE,155.143,0.145249541,0.10821002,0.352244657
203,TRUE,155.143,0.181136705,0.134431673,0.13669972
204,FALSE,155.143,0.151535258,0.112521136,0.322625438
205,TRUE,155.143,0.173141892,0.124790317,0.181690134
206,FALSE,155.143,0.146717289,0.10840851,0.347890766
207,TRUE,155.143,0.17679842,0.127948307,0.134131614
208,FALSE,155.143,0.148214628,0.109580782,0.338035056
209,TRUE,155.143,0.181734018,0.130782631,0.165191991
210,FALSE,155.143,0.142191723,0.104769448,0.392586386
211,TRUE,155.143,0.172236103,0.122322872,0.22050029
212,FALSE,155.143,0.146246134,0.109463794,0.344862739
213,TRUE,155.143,0.1743427,0.124737378,0.185839273
214,FALSE,155.143,0.144000903,0.106916536,0.370530508
215,TRUE,155.143,0.184759323,0.13295777,0.125320358
216,FALSE,155.143,0.146084957,0.108085863,0.355906671
217,TRUE,155.143,0.166117331,0.122194108,0.220125373
218,FALSE,155.143,0.149957407,0.110157516,0.348093119
219,TRUE,155.143,0.167809334,0.119736795,0.243025185
220,FALSE,155.143,0.149883125,0.110826034,0.324401914
221,TRUE,155.143,0.175781191,0.127749082,0.138866912
222,FALSE,155.143,0.147320343,0.109201258,0.350968393
223,TRUE,155.143,0.17367454,0.125760935,0.159713059
224,FALSE,155.143,0.146403795,0.109241362,0.339797162
225,TRUE,155.143,0.173941494,0.127400501,0.17106083
226,FALSE,155.143,0.148073121,0.110124287,0.349206848
227,TRUE,155.143,0.179127138,0.129511926,0.196334257
228,FALSE,155.143,0.142532258,0.105390057,0.380600603
229,TRUE,155.143,0.169843377,0.12339856,0.18453876
230,FALSE,155.143,0.148067066,0.109255978,0.353140595
231,TRUE,155.143,0.170330445,0.122164929,0.211701833
232,FALSE,155.143,0.14235275,0.105709542,0.374738376
233,TRUE,155.143,0.173292719,0.125718777,0.158407139
234,FALSE,155.143,0.144709166,0.107670076,0.36336821
235,TRUE,155.143,0.171254837,0.123349783,0.186831079
236,FALSE,155.143,0.148894619,0.110101905,0.340450466
237,TRUE,155.143,0.176094038,0.126977043,0.132254116
238,FALSE,155.143,0.144483778,0.108059588,0.354551814
239,TRUE,155.143,0.175303795,0.128056626,0.198454012
240,FALSE,155.143,0.146521667,0.107937893,0.351271636
241,TRUE,155.143,0.178224549,0.129743346,0.165728013
242,FALSE,155.143,0.146872275,0.108900222,0.347566742
243,TRUE,155.143,0.167004543,0.11663625,0.187921459
244,FALSE,155.143,0.146212581,0.108039185,0.358490267
245,TRUE,155.143,0.168888803,0.123174856,0.210238048
246,FALSE,155.143,0.14718047,0.10911231,0.361679542
247,TRUE,155.143,0.171510853,0.122419739,0.173129068
248,FALSE,155.143,0.14419883,0.106945786,0.355590894
249,TRUE,155.143,0.176272643,0.124011461,0.249475867
250,FALSE,155.143,0.145513266,0.106649124,0.359570199
251,TRUE,155.143,0.17621624,0.127145526,0.183649301
252,FALSE,155.143,0.146088084,0.108687987,0.373757757
253,TRUE,155.143,0.165901387,0.119667766,0.194565406
254,FALSE,155.143,0.146772845,0.109002088,0.35659389
255,TRUE,155.143,0.175683567,0.126328475,0.202077779
256,FALSE,155.143,0.149430547,0.110278274,0.35013393
257,TRUE,155.143,0.180130046,0.132592475,0.142106284
258,FALSE,155.143,0.149693993,0.110803241,0.348185361
259,TRUE,155.143,0.178605457,0.131066567,0.095379446
260,FALSE,155.143,0.146216757,0.108075779,0.359153814
261,TRUE,155.143,0.18370814,0.132602251,0.127978842
262,FALSE,155.143,0.144329888,0.107980648,0.379112853
263,TRUE,155.143,0.174235951,0.12347408,0.216117878
264,FALSE,155.143,0.146676598,0.108827751,0.360428328
265,TRUE,155.143,0.177477811,0.130697843,0.205097974
266,FALSE,155.143,0.146026305,0.10889848,0.370468311
267,TRUE,155.143,0.187765638,0.137811283,0.076606588
268,FALSE,155.143,0.147455822,0.109811256,0.345692185
269,TRUE,155.143,0.177791541,0.128765242,0.203714731
270,FALSE,155.143,0.146217669,0.108667373,0.343741613
271,TRUE,155.143,0.172987565,0.124803215,0.148185064
272,FALSE,155.143,0.145737648,0.107737328,0.352824124
273,TRUE,155.143,0.174928058,0.1248531,0.190933418
274,FALSE,155.143,0.14626144,0.108505206,0.363221187
275,TRUE,155.143,0.183162428,0.132927653,0.090621325
276,FALSE,155.143,0.147660255,0.109421471,0.333965412
277,TRUE,155.143,0.171999907,0.124018242,0.137274434
278,FALSE,155.143,0.142240041,0.105943986,0.378868997
279,TRUE,155.143,0.170911133,0.122905785,0.192416191
280,FALSE,155.143,0.148639804,0.110756326,0.356889079
281,TRUE,155.143,0.175971064,0.128670958,0.197115453
282,FALSE,155.143,0.145955709,0.107201328,0.344177225
283,TRUE,155.143,0.17727262,0.127457529,0.205724064
284,FALSE,155.143,0.145332535,0.107782645,0.364417227
285,TRUE,155.143,0.187680961,0.137734033,0.082542331
286,FALSE,155.143,0.146537554,0.108460081,0.358582396
287,TRUE,155.143,0.176728703,0.12839002,0.182524818
288,FALSE,155.143,0.14647623,0.107365006,0.359316342
289,TRUE,155.143,0.176040218,0.128719223,0.19665747
290,FALSE,155.143,0.148058967,0.108968047,0.348452919
291,TRUE,155.143,0.172232477,0.126187999,0.165439691
292,FALSE,155.143,0.148942824,0.110477963,0.333784119
293,TRUE,155.143,0.173051523,0.122619045,0.173842493
294,FALSE,155.143,0.147014259,0.108890648,0.342964494
295,TRUE,155.143,0.176470167,0.126090672,0.18392266
296,FALSE,155.143,0.147703622,0.109186921,0.344353916
297,TRUE,155.143,0.18180484,0.132582809,0.123876466
298,FALSE,155.143,0.148251303,0.109231584,0.348950364
299,TRUE,155.143,0.18298077,0.132424742,0.167469034
