,RandomState,VOC,RMSE,MAE,R2
2400,FALSE,59.049,0.166504461,0.10152821,-0.045875371
2401,TRUE,59.049,0.154814071,0.093411312,0.382516892
2402,FALSE,59.049,0.162747003,0.102418538,-0.049065104
2403,TRUE,59.049,0.15483524,0.092484817,0.375326502
2404,FALSE,59.049,0.171617909,0.106684505,-0.050971028
2405,TRUE,59.049,0.157114611,0.094866741,0.366074126
2406,FALSE,59.049,0.165270315,0.102028411,-0.04487492
2407,TRUE,59.049,0.153225907,0.093245896,0.384409311
2408,FALSE,59.049,0.172216185,0.103337262,-0.039352878
2409,TRUE,59.049,0.155706107,0.091856721,0.392890885
2410,FALSE,59.049,0.173888733,0.106344927,-0.059898219
2411,TRUE,59.049,0.159590701,0.09595335,0.378803661
2412,FALSE,59.049,0.165742725,0.102214196,-0.032479262
2413,TRUE,59.049,0.155368975,0.093616826,0.387481898
2414,FALSE,59.049,0.16570844,0.102568955,-0.044965455
2415,TRUE,59.049,0.151030375,0.089246488,0.401298522
2416,FALSE,59.049,0.173378121,0.105642124,-0.038449755
2417,TRUE,59.049,0.149714619,0.092352379,0.387201087
2418,FALSE,59.049,0.16458254,0.102181677,-0.04974281
2419,TRUE,59.049,0.156841439,0.094376753,0.347322459
2420,FALSE,59.049,0.165759971,0.102637849,-0.05082846
2421,TRUE,59.049,0.154065331,0.092610263,0.387410832
2422,FALSE,59.049,0.168278077,0.102453234,-0.033443903
2423,TRUE,59.049,0.152910524,0.093254771,0.395211593
2424,FALSE,59.049,0.163647936,0.101744658,-0.036386125
2425,TRUE,59.049,0.155336015,0.093821204,0.369843166
2426,FALSE,59.049,0.161481859,0.101143857,-0.062066717
2427,TRUE,59.049,0.151911287,0.092040658,0.417156569
2428,FALSE,59.049,0.170442029,0.10296719,-0.038150703
2429,TRUE,59.049,0.156456333,0.096354252,0.347851592
2430,FALSE,59.049,0.165082971,0.102422577,-0.035748479
2431,TRUE,59.049,0.148955045,0.090509369,0.424060213
2432,FALSE,59.049,0.164000588,0.101612376,-0.060155267
2433,TRUE,59.049,0.148595002,0.091910712,0.432687594
2434,FALSE,59.049,0.158555727,0.099792603,-0.051288952
2435,TRUE,59.049,0.156233437,0.094783119,0.399911474
2436,FALSE,59.049,0.166339745,0.10316677,-0.050658173
2437,TRUE,59.049,0.160727655,0.096670368,0.368543548
2438,FALSE,59.049,0.167687385,0.103148042,-0.027691627
2439,TRUE,59.049,0.150651911,0.091381859,0.40089155
2440,FALSE,59.049,0.166676099,0.102767414,-0.027557942
2441,TRUE,59.049,0.161266485,0.095277105,0.354203038
2442,FALSE,59.049,0.16736868,0.103903564,-0.032511015
2443,TRUE,59.049,0.153035746,0.092014617,0.368355805
2444,FALSE,59.049,0.163757865,0.101090337,-0.028607135
2445,TRUE,59.049,0.159933858,0.097436744,0.357458849
2446,FALSE,59.049,0.168546212,0.102581511,-0.053632369
2447,TRUE,59.049,0.155898178,0.093456516,0.357358197
2448,FALSE,59.049,0.168450006,0.104057392,-0.039755488
2449,TRUE,59.049,0.149921094,0.089586793,0.403409769
2450,FALSE,59.049,0.168887076,0.104041749,-0.02507253
2451,TRUE,59.049,0.151373307,0.091573051,0.405993212
2452,FALSE,59.049,0.164072971,0.102255581,-0.066441166
2453,TRUE,59.049,0.157510825,0.094819731,0.371818364
2454,FALSE,59.049,0.171959329,0.104886316,-0.041440491
2455,TRUE,59.049,0.158901275,0.093553761,0.346689922
2456,FALSE,59.049,0.167588968,0.104008818,-0.061790942
2457,TRUE,59.049,0.152183972,0.09157516,0.404676389
2458,FALSE,59.049,0.163715378,0.101941819,-0.053189578
